tid_tw,id_global,date,tw_id,partition_id,thing_type,size_category,base_color,state
T20260409_0016_TW2533,T20260409_0016,2026-04-09,TW2533,1,Bag,Medium,Red,Stationary
T20260409_0008_TW2533,T20260409_0008,2026-04-09,TW2533,1,Backpack,Medium,Black,Stationary
T20260409_0020_TW2533,T20260409_0020,2026-04-09,TW2533,1,Bag,Small,White,Carried
T20260409_0001_TW2533,T20260409_0001,2026-04-09,TW2533,1,Box,Medium,Green,Carried
T20260409_0014_TW2533,T20260409_0014,2026-04-09,TW2533,1,Handbag,Large,Red,Carried
T20260409_0006_TW2533,T20260409_0006,2026-04-09,TW2533,1,Handbag,Medium,Blue,Carried
T20260409_0010_TW2533,T20260409_0010,2026-04-09,TW2533,1,Suitcase,Medium,Black,Carried
T20260409_0003_TW2534,T20260409_0003,2026-04-09,TW2534,1,Backpack,Large,Brown,Carried
T20260409_0005_TW2534,T20260409_0005,2026-04-09,TW2534,1,Backpack,Medium,Black,Stationary
T20260409_0008_TW2534,T20260409_0008,2026-04-09,TW2534,1,Backpack,Medium,Black,Carried
T20260409_0002_TW2534,T20260409_0002,2026-04-09,TW2534,1,Box,Medium,White,Carried
T20260409_0004_TW2534,T20260409_0004,2026-04-09,TW2534,1,Box,Medium,Green,Stationary
T20260409_0010_TW2534,T20260409_0010,2026-04-09,TW2534,1,Suitcase,Medium,Black,Stationary
T20260409_0011_TW2534,T20260409_0011,2026-04-09,TW2534,1,Suitcase,Medium,Blue,Stationary
T20260409_0017_TW2534,T20260409_0017,2026-04-09,TW2534,1,Bag,Small,Black,Carried
T20260409_0020_TW2534,T20260409_0020,2026-04-09,TW2534,1,Bag,Small,White,Carried
T20260409_0019_TW2534,T20260409_0019,2026-04-09,TW2534,1,Backpack,Medium,Black,Carried
T20260409_0009_TW2534,T20260409_0009,2026-04-09,TW2534,1,Backpack,Small,Black,Stationary
T20260409_0007_TW2534,T20260409_0007,2026-04-09,TW2534,1,Backpack,Small,Blue,Carried
T20260409_0014_TW2534,T20260409_0014,2026-04-09,TW2534,1,Handbag,Large,Red,Carried
T20260409_0013_TW2534,T20260409_0013,2026-04-09,TW2534,1,Backpack,Small,Brown,Carried
T20260409_0015_TW2534,T20260409_0015,2026-04-09,TW2534,1,Handbag,Small,Black,Stationary
T20260409_0012_TW2534,T20260409_0012,2026-04-09,TW2534,1,Handbag,Large,Green,Carried
T20260409_0016_TW2534,T20260409_0016,2026-04-09,TW2534,1,Bag,Medium,Red,Stationary
T20260409_0001_TW2534,T20260409_0001,2026-04-09,TW2534,1,Box,Medium,Green,Carried
T20260409_0006_TW2534,T20260409_0006,2026-04-09,TW2534,2,Handbag,Medium,Blue,Stationary
T20260409_0018_TW2534,T20260409_0018,2026-04-09,TW2534,2,Backpack,Large,Gray,Carried
T20260409_0019_TW2535,T20260409_0019,2026-04-09,TW2535,1,Backpack,Medium,Black,Carried
T20260409_0004_TW2535,T20260409_0004,2026-04-09,TW2535,1,Box,Medium,Green,Carried
T20260409_0003_TW2535,T20260409_0003,2026-04-09,TW2535,1,Backpack,Large,Brown,Carried
T20260409_0011_TW2535,T20260409_0011,2026-04-09,TW2535,1,Suitcase,Medium,Blue,Carried
T20260409_0017_TW2535,T20260409_0017,2026-04-09,TW2535,1,Bag,Small,Black,Stationary
T20260409_0020_TW2535,T20260409_0020,2026-04-09,TW2535,1,Bag,Small,White,Stationary
T20260409_0007_TW2535,T20260409_0007,2026-04-09,TW2535,1,Backpack,Small,Blue,Carried
T20260409_0014_TW2535,T20260409_0014,2026-04-09,TW2535,1,Handbag,Large,Red,Stationary
T20260409_0005_TW2535,T20260409_0005,2026-04-09,TW2535,1,Backpack,Medium,Black,Stationary
T20260409_0016_TW2535,T20260409_0016,2026-04-09,TW2535,1,Bag,Medium,Red,Carried
T20260409_0006_TW2535,T20260409_0006,2026-04-09,TW2535,1,Handbag,Medium,Blue,Carried
T20260409_0012_TW2535,T20260409_0012,2026-04-09,TW2535,1,Handbag,Large,Green,Carried
T20260409_0013_TW2535,T20260409_0013,2026-04-09,TW2535,1,Backpack,Small,Brown,Stationary
T20260409_0010_TW2535,T20260409_0010,2026-04-09,TW2535,1,Suitcase,Medium,Black,Stationary
T20260409_0002_TW2535,T20260409_0002,2026-04-09,TW2535,1,Box,Medium,White,Carried
T20260409_0009_TW2535,T20260409_0009,2026-04-09,TW2535,1,Backpack,Small,Black,Stationary
T20260409_0018_TW2535,T20260409_0018,2026-04-09,TW2535,1,Backpack,Large,Gray,Carried
T20260409_0001_TW2535,T20260409_0001,2026-04-09,TW2535,1,Box,Medium,Green,Stationary
T20260409_0015_TW2535,T20260409_0015,2026-04-09,TW2535,1,Handbag,Small,Black,Stationary
T20260409_0008_TW2535,T20260409_0008,2026-04-09,TW2535,1,Backpack,Medium,Black,Carried
T20260409_0012_TW2536,T20260409_0012,2026-04-09,TW2536,1,Handbag,Large,Green,Stationary
T20260409_0003_TW2536,T20260409_0003,2026-04-09,TW2536,1,Backpack,Large,Brown,Stationary
T20260409_0007_TW2536,T20260409_0007,2026-04-09,TW2536,1,Backpack,Small,Blue,Carried
T20260409_0017_TW2536,T20260409_0017,2026-04-09,TW2536,1,Bag,Small,Black,Carried
T20260409_0019_TW2536,T20260409_0019,2026-04-09,TW2536,1,Backpack,Medium,Black,Carried
T20260409_0006_TW2536,T20260409_0006,2026-04-09,TW2536,1,Handbag,Medium,Blue,Stationary
T20260409_0001_TW2536,T20260409_0001,2026-04-09,TW2536,1,Box,Medium,Green,Carried
T20260409_0016_TW2536,T20260409_0016,2026-04-09,TW2536,1,Bag,Medium,Red,Stationary
T20260409_0015_TW2536,T20260409_0015,2026-04-09,TW2536,1,Handbag,Small,Black,Carried
T20260409_0010_TW2536,T20260409_0010,2026-04-09,TW2536,1,Suitcase,Medium,Black,Stationary
T20260409_0020_TW2536,T20260409_0020,2026-04-09,TW2536,1,Bag,Small,White,Carried
T20260409_0009_TW2536,T20260409_0009,2026-04-09,TW2536,1,Backpack,Small,Black,Stationary
T20260409_0005_TW2536,T20260409_0005,2026-04-09,TW2536,1,Backpack,Medium,Black,Carried
T20260409_0008_TW2536,T20260409_0008,2026-04-09,TW2536,1,Backpack,Medium,Black,Stationary
T20260409_0018_TW2536,T20260409_0018,2026-04-09,TW2536,1,Backpack,Large,Gray,Stationary
T20260409_0014_TW2536,T20260409_0014,2026-04-09,TW2536,1,Handbag,Large,Red,Carried
T20260409_0013_TW2536,T20260409_0013,2026-04-09,TW2536,1,Backpack,Small,Brown,Carried
T20260409_0004_TW2536,T20260409_0004,2026-04-09,TW2536,1,Box,Medium,Green,Carried
T20260409_0002_TW2536,T20260409_0002,2026-04-09,TW2536,1,Box,Medium,White,Carried
T20260409_0011_TW2536,T20260409_0011,2026-04-09,TW2536,1,Suitcase,Medium,Blue,Stationary
T20260409_0017_TW2537,T20260409_0017,2026-04-09,TW2537,1,Bag,Small,Black,Stationary
T20260409_0007_TW2537,T20260409_0007,2026-04-09,TW2537,1,Backpack,Small,Blue,Stationary
T20260409_0019_TW2537,T20260409_0019,2026-04-09,TW2537,1,Backpack,Medium,Black,Carried
T20260409_0016_TW2537,T20260409_0016,2026-04-09,TW2537,1,Bag,Medium,Red,Stationary
T20260409_0012_TW2537,T20260409_0012,2026-04-09,TW2537,1,Handbag,Large,Green,Stationary
T20260409_0015_TW2537,T20260409_0015,2026-04-09,TW2537,1,Handbag,Small,Black,Stationary
T20260409_0001_TW2537,T20260409_0001,2026-04-09,TW2537,1,Box,Medium,Green,Carried
T20260409_0009_TW2537,T20260409_0009,2026-04-09,TW2537,1,Backpack,Small,Black,Carried
T20260409_0020_TW2537,T20260409_0020,2026-04-09,TW2537,1,Bag,Small,White,Stationary
T20260409_0006_TW2537,T20260409_0006,2026-04-09,TW2537,1,Handbag,Medium,Blue,Stationary
T20260409_0002_TW2537,T20260409_0002,2026-04-09,TW2537,1,Box,Medium,White,Stationary
T20260409_0010_TW2537,T20260409_0010,2026-04-09,TW2537,1,Suitcase,Medium,Black,Carried
T20260409_0004_TW2537,T20260409_0004,2026-04-09,TW2537,1,Box,Medium,Green,Carried
T20260409_0011_TW2537,T20260409_0011,2026-04-09,TW2537,1,Suitcase,Medium,Blue,Carried
T20260409_0008_TW2537,T20260409_0008,2026-04-09,TW2537,1,Backpack,Medium,Black,Stationary
T20260409_0005_TW2537,T20260409_0005,2026-04-09,TW2537,1,Backpack,Medium,Black,Stationary
T20260409_0014_TW2537,T20260409_0014,2026-04-09,TW2537,1,Handbag,Large,Red,Stationary
T20260409_0013_TW2537,T20260409_0013,2026-04-09,TW2537,1,Backpack,Small,Brown,Carried
T20260409_0003_TW2537,T20260409_0003,2026-04-09,TW2537,1,Backpack,Large,Brown,Stationary
T20260409_0018_TW2537,T20260409_0018,2026-04-09,TW2537,1,Backpack,Large,Gray,Carried
T20260409_0020_TW2538,T20260409_0020,2026-04-09,TW2538,1,Bag,Small,White,Stationary
T20260409_0004_TW2538,T20260409_0004,2026-04-09,TW2538,1,Box,Medium,Green,Stationary
T20260409_0002_TW2538,T20260409_0002,2026-04-09,TW2538,1,Box,Medium,White,Stationary
T20260409_0012_TW2538,T20260409_0012,2026-04-09,TW2538,1,Handbag,Large,Green,Carried
T20260409_0005_TW2538,T20260409_0005,2026-04-09,TW2538,1,Backpack,Medium,Black,Stationary
T20260409_0017_TW2538,T20260409_0017,2026-04-09,TW2538,1,Bag,Small,Black,Stationary
T20260409_0008_TW2538,T20260409_0008,2026-04-09,TW2538,1,Backpack,Medium,Black,Stationary
T20260409_0007_TW2538,T20260409_0007,2026-04-09,TW2538,1,Backpack,Small,Blue,Stationary
T20260409_0015_TW2538,T20260409_0015,2026-04-09,TW2538,1,Handbag,Small,Black,Stationary
T20260409_0001_TW2538,T20260409_0001,2026-04-09,TW2538,1,Box,Medium,Green,Stationary
T20260409_0014_TW2538,T20260409_0014,2026-04-09,TW2538,1,Handbag,Large,Red,Carried
T20260409_0019_TW2538,T20260409_0019,2026-04-09,TW2538,1,Backpack,Medium,Black,Carried
T20260409_0013_TW2538,T20260409_0013,2026-04-09,TW2538,1,Backpack,Small,Brown,Stationary
T20260409_0011_TW2538,T20260409_0011,2026-04-09,TW2538,1,Suitcase,Medium,Blue,Stationary
T20260409_0009_TW2538,T20260409_0009,2026-04-09,TW2538,1,Backpack,Small,Black,Stationary
T20260409_0016_TW2538,T20260409_0016,2026-04-09,TW2538,1,Bag,Medium,Red,Stationary
T20260409_0003_TW2538,T20260409_0003,2026-04-09,TW2538,1,Backpack,Large,Brown,Carried
T20260409_0018_TW2538,T20260409_0018,2026-04-09,TW2538,1,Backpack,Large,Gray,Stationary
T20260409_0010_TW2538,T20260409_0010,2026-04-09,TW2538,1,Suitcase,Medium,Black,Stationary
T20260409_0006_TW2538,T20260409_0006,2026-04-09,TW2538,1,Handbag,Medium,Blue,Stationary
T20260409_0015_TW2539,T20260409_0015,2026-04-09,TW2539,1,Handbag,Small,Black,Stationary
T20260409_0012_TW2539,T20260409_0012,2026-04-09,TW2539,1,Handbag,Large,Green,Carried
T20260409_0010_TW2539,T20260409_0010,2026-04-09,TW2539,1,Suitcase,Medium,Black,Carried
T20260409_0006_TW2539,T20260409_0006,2026-04-09,TW2539,1,Handbag,Medium,Blue,Stationary
T20260409_0013_TW2539,T20260409_0013,2026-04-09,TW2539,1,Backpack,Small,Brown,Carried
T20260409_0004_TW2539,T20260409_0004,2026-04-09,TW2539,1,Box,Medium,Green,Carried
T20260409_0019_TW2539,T20260409_0019,2026-04-09,TW2539,1,Backpack,Medium,Black,Stationary
T20260409_0009_TW2539,T20260409_0009,2026-04-09,TW2539,1,Backpack,Small,Black,Carried
T20260409_0003_TW2539,T20260409_0003,2026-04-09,TW2539,1,Backpack,Large,Brown,Stationary
T20260409_0011_TW2539,T20260409_0011,2026-04-09,TW2539,1,Suitcase,Medium,Blue,Stationary
T20260409_0014_TW2539,T20260409_0014,2026-04-09,TW2539,1,Handbag,Large,Red,Stationary
T20260409_0002_TW2539,T20260409_0002,2026-04-09,TW2539,1,Box,Medium,White,Carried
T20260409_0001_TW2539,T20260409_0001,2026-04-09,TW2539,1,Box,Medium,Green,Stationary
T20260409_0016_TW2539,T20260409_0016,2026-04-09,TW2539,1,Bag,Medium,Red,Stationary
T20260409_0007_TW2539,T20260409_0007,2026-04-09,TW2539,1,Backpack,Small,Blue,Carried
T20260409_0005_TW2539,T20260409_0005,2026-04-09,TW2539,2,Backpack,Medium,Black,Carried
T20260409_0020_TW2539,T20260409_0020,2026-04-09,TW2539,2,Bag,Small,White,Stationary
T20260409_0017_TW2539,T20260409_0017,2026-04-09,TW2539,2,Bag,Small,Black,Stationary
T20260409_0018_TW2539,T20260409_0018,2026-04-09,TW2539,2,Backpack,Large,Gray,Carried
T20260409_0008_TW2539,T20260409_0008,2026-04-09,TW2539,2,Backpack,Medium,Black,Stationary
T20260409_0018_TW2540,T20260409_0018,2026-04-09,TW2540,1,Backpack,Large,Gray,Stationary
T20260409_0016_TW2540,T20260409_0016,2026-04-09,TW2540,1,Bag,Medium,Red,Carried
T20260409_0015_TW2540,T20260409_0015,2026-04-09,TW2540,1,Handbag,Small,Black,Stationary
T20260409_0014_TW2540,T20260409_0014,2026-04-09,TW2540,1,Handbag,Large,Red,Stationary
T20260409_0019_TW2540,T20260409_0019,2026-04-09,TW2540,1,Backpack,Medium,Black,Stationary
T20260409_0008_TW2540,T20260409_0008,2026-04-09,TW2540,1,Backpack,Medium,Black,Stationary
T20260409_0005_TW2540,T20260409_0005,2026-04-09,TW2540,1,Backpack,Medium,Black,Carried
T20260409_0009_TW2540,T20260409_0009,2026-04-09,TW2540,1,Backpack,Small,Black,Stationary
T20260409_0017_TW2540,T20260409_0017,2026-04-09,TW2540,1,Bag,Small,Black,Carried
T20260409_0001_TW2540,T20260409_0001,2026-04-09,TW2540,1,Box,Medium,Green,Stationary
T20260409_0003_TW2540,T20260409_0003,2026-04-09,TW2540,1,Backpack,Large,Brown,Stationary
T20260409_0013_TW2540,T20260409_0013,2026-04-09,TW2540,1,Backpack,Small,Brown,Stationary
T20260409_0012_TW2540,T20260409_0012,2026-04-09,TW2540,1,Handbag,Large,Green,Carried
T20260409_0004_TW2540,T20260409_0004,2026-04-09,TW2540,1,Box,Medium,Green,Carried
T20260409_0011_TW2540,T20260409_0011,2026-04-09,TW2540,1,Suitcase,Medium,Blue,Stationary
T20260409_0010_TW2540,T20260409_0010,2026-04-09,TW2540,1,Suitcase,Medium,Black,Stationary
T20260409_0002_TW2540,T20260409_0002,2026-04-09,TW2540,1,Box,Medium,White,Carried
T20260409_0006_TW2540,T20260409_0006,2026-04-09,TW2540,1,Handbag,Medium,Blue,Stationary
T20260409_0020_TW2540,T20260409_0020,2026-04-09,TW2540,1,Bag,Small,White,Stationary
T20260409_0007_TW2540,T20260409_0007,2026-04-09,TW2540,1,Backpack,Small,Blue,Carried
T20260409_0018_TW2541,T20260409_0018,2026-04-09,TW2541,1,Backpack,Large,Gray,Carried
T20260409_0019_TW2541,T20260409_0019,2026-04-09,TW2541,1,Backpack,Medium,Black,Stationary
T20260409_0016_TW2541,T20260409_0016,2026-04-09,TW2541,1,Bag,Medium,Red,Stationary
T20260409_0011_TW2541,T20260409_0011,2026-04-09,TW2541,1,Suitcase,Medium,Blue,Stationary
T20260409_0003_TW2541,T20260409_0003,2026-04-09,TW2541,1,Backpack,Large,Brown,Stationary
T20260409_0015_TW2541,T20260409_0015,2026-04-09,TW2541,1,Handbag,Small,Black,Stationary
T20260409_0020_TW2541,T20260409_0020,2026-04-09,TW2541,1,Bag,Small,White,Carried
T20260409_0008_TW2541,T20260409_0008,2026-04-09,TW2541,1,Backpack,Medium,Black,Stationary
T20260409_0012_TW2541,T20260409_0012,2026-04-09,TW2541,1,Handbag,Large,Green,Stationary
T20260409_0006_TW2541,T20260409_0006,2026-04-09,TW2541,1,Handbag,Medium,Blue,Stationary
T20260409_0009_TW2541,T20260409_0009,2026-04-09,TW2541,1,Backpack,Small,Black,Carried
T20260409_0007_TW2541,T20260409_0007,2026-04-09,TW2541,1,Backpack,Small,Blue,Carried
T20260409_0013_TW2541,T20260409_0013,2026-04-09,TW2541,1,Backpack,Small,Brown,Carried
T20260409_0005_TW2541,T20260409_0005,2026-04-09,TW2541,1,Backpack,Medium,Black,Stationary
T20260409_0014_TW2541,T20260409_0014,2026-04-09,TW2541,1,Handbag,Large,Red,Carried
T20260409_0010_TW2541,T20260409_0010,2026-04-09,TW2541,1,Suitcase,Medium,Black,Carried
T20260409_0001_TW2541,T20260409_0001,2026-04-09,TW2541,1,Box,Medium,Green,Carried
T20260409_0004_TW2541,T20260409_0004,2026-04-09,TW2541,1,Box,Medium,Green,Stationary
T20260409_0017_TW2541,T20260409_0017,2026-04-09,TW2541,1,Bag,Small,Black,Carried
T20260409_0002_TW2541,T20260409_0002,2026-04-09,TW2541,1,Box,Medium,White,Stationary
T20260409_0018_TW2542,T20260409_0018,2026-04-09,TW2542,1,Backpack,Large,Gray,Stationary
T20260409_0003_TW2542,T20260409_0003,2026-04-09,TW2542,1,Backpack,Large,Brown,Stationary
T20260409_0010_TW2542,T20260409_0010,2026-04-09,TW2542,1,Suitcase,Medium,Black,Carried
T20260409_0017_TW2542,T20260409_0017,2026-04-09,TW2542,1,Bag,Small,Black,Carried
T20260409_0019_TW2542,T20260409_0019,2026-04-09,TW2542,1,Backpack,Medium,Black,Stationary
T20260409_0012_TW2542,T20260409_0012,2026-04-09,TW2542,1,Handbag,Large,Green,Stationary
T20260409_0013_TW2542,T20260409_0013,2026-04-09,TW2542,1,Backpack,Small,Brown,Stationary
T20260409_0015_TW2542,T20260409_0015,2026-04-09,TW2542,1,Handbag,Small,Black,Carried
T20260409_0014_TW2542,T20260409_0014,2026-04-09,TW2542,1,Handbag,Large,Red,Carried
T20260409_0006_TW2542,T20260409_0006,2026-04-09,TW2542,1,Handbag,Medium,Blue,Carried
T20260409_0007_TW2542,T20260409_0007,2026-04-09,TW2542,1,Backpack,Small,Blue,Stationary
T20260409_0002_TW2542,T20260409_0002,2026-04-09,TW2542,1,Box,Medium,White,Stationary
T20260409_0020_TW2542,T20260409_0020,2026-04-09,TW2542,1,Bag,Small,White,Carried
T20260409_0005_TW2542,T20260409_0005,2026-04-09,TW2542,1,Backpack,Medium,Black,Carried
T20260409_0008_TW2542,T20260409_0008,2026-04-09,TW2542,1,Backpack,Medium,Black,Stationary
T20260409_0009_TW2542,T20260409_0009,2026-04-09,TW2542,1,Backpack,Small,Black,Carried
T20260409_0004_TW2542,T20260409_0004,2026-04-09,TW2542,1,Box,Medium,Green,Carried
T20260409_0011_TW2542,T20260409_0011,2026-04-09,TW2542,1,Suitcase,Medium,Blue,Stationary
T20260409_0016_TW2542,T20260409_0016,2026-04-09,TW2542,1,Bag,Medium,Red,Carried
T20260409_0001_TW2542,T20260409_0001,2026-04-09,TW2542,1,Box,Medium,Green,Stationary
T20260409_0015_TW2543,T20260409_0015,2026-04-09,TW2543,1,Handbag,Small,Black,Stationary
T20260409_0010_TW2543,T20260409_0010,2026-04-09,TW2543,1,Suitcase,Medium,Black,Carried
T20260409_0019_TW2543,T20260409_0019,2026-04-09,TW2543,1,Backpack,Medium,Black,Carried
T20260409_0013_TW2543,T20260409_0013,2026-04-09,TW2543,1,Backpack,Small,Brown,Stationary
T20260409_0008_TW2543,T20260409_0008,2026-04-09,TW2543,1,Backpack,Medium,Black,Carried
T20260409_0006_TW2543,T20260409_0006,2026-04-09,TW2543,1,Handbag,Medium,Blue,Stationary
T20260409_0004_TW2543,T20260409_0004,2026-04-09,TW2543,1,Box,Medium,Green,Stationary
T20260409_0003_TW2543,T20260409_0003,2026-04-09,TW2543,1,Backpack,Large,Brown,Carried
T20260409_0009_TW2543,T20260409_0009,2026-04-09,TW2543,1,Backpack,Small,Black,Stationary
T20260409_0017_TW2543,T20260409_0017,2026-04-09,TW2543,1,Bag,Small,Black,Stationary
T20260409_0014_TW2543,T20260409_0014,2026-04-09,TW2543,1,Handbag,Large,Red,Stationary
T20260409_0016_TW2543,T20260409_0016,2026-04-09,TW2543,1,Bag,Medium,Red,Carried
T20260409_0002_TW2543,T20260409_0002,2026-04-09,TW2543,1,Box,Medium,White,Stationary
T20260409_0020_TW2543,T20260409_0020,2026-04-09,TW2543,1,Bag,Small,White,Stationary
T20260409_0001_TW2543,T20260409_0001,2026-04-09,TW2543,1,Box,Medium,Green,Carried
T20260409_0005_TW2543,T20260409_0005,2026-04-09,TW2543,1,Backpack,Medium,Black,Carried
T20260409_0018_TW2543,T20260409_0018,2026-04-09,TW2543,1,Backpack,Large,Gray,Stationary
T20260409_0011_TW2543,T20260409_0011,2026-04-09,TW2543,1,Suitcase,Medium,Blue,Carried
T20260409_0007_TW2543,T20260409_0007,2026-04-09,TW2543,1,Backpack,Small,Blue,Carried
T20260409_0012_TW2543,T20260409_0012,2026-04-09,TW2543,2,Handbag,Large,Green,Carried
T20260409_0020_TW2544,T20260409_0020,2026-04-09,TW2544,1,Bag,Small,White,Stationary
T20260409_0003_TW2544,T20260409_0003,2026-04-09,TW2544,1,Backpack,Large,Brown,Carried
T20260409_0018_TW2544,T20260409_0018,2026-04-09,TW2544,1,Backpack,Large,Gray,Stationary
T20260409_0013_TW2544,T20260409_0013,2026-04-09,TW2544,1,Backpack,Small,Brown,Stationary
T20260409_0015_TW2544,T20260409_0015,2026-04-09,TW2544,1,Handbag,Small,Black,Carried
T20260409_0006_TW2544,T20260409_0006,2026-04-09,TW2544,1,Handbag,Medium,Blue,Carried
T20260409_0001_TW2544,T20260409_0001,2026-04-09,TW2544,1,Box,Medium,Green,Stationary
T20260409_0019_TW2544,T20260409_0019,2026-04-09,TW2544,1,Backpack,Medium,Black,Carried
T20260409_0005_TW2544,T20260409_0005,2026-04-09,TW2544,1,Backpack,Medium,Black,Carried
T20260409_0007_TW2544,T20260409_0007,2026-04-09,TW2544,1,Backpack,Small,Blue,Carried
T20260409_0014_TW2544,T20260409_0014,2026-04-09,TW2544,1,Handbag,Large,Red,Stationary
T20260409_0008_TW2544,T20260409_0008,2026-04-09,TW2544,1,Backpack,Medium,Black,Carried
T20260409_0010_TW2544,T20260409_0010,2026-04-09,TW2544,1,Suitcase,Medium,Black,Stationary
T20260409_0016_TW2544,T20260409_0016,2026-04-09,TW2544,1,Bag,Medium,Red,Stationary
T20260409_0004_TW2544,T20260409_0004,2026-04-09,TW2544,1,Box,Medium,Green,Carried
T20260409_0002_TW2544,T20260409_0002,2026-04-09,TW2544,1,Box,Medium,White,Carried
T20260409_0012_TW2544,T20260409_0012,2026-04-09,TW2544,1,Handbag,Large,Green,Carried
T20260409_0017_TW2544,T20260409_0017,2026-04-09,TW2544,1,Bag,Small,Black,Carried
T20260409_0009_TW2544,T20260409_0009,2026-04-09,TW2544,1,Backpack,Small,Black,Stationary
T20260409_0011_TW2544,T20260409_0011,2026-04-09,TW2544,2,Suitcase,Medium,Blue,Carried
T20260409_0009_TW2545,T20260409_0009,2026-04-09,TW2545,1,Backpack,Small,Black,Carried
T20260409_0018_TW2545,T20260409_0018,2026-04-09,TW2545,1,Backpack,Large,Gray,Carried
T20260409_0008_TW2545,T20260409_0008,2026-04-09,TW2545,1,Backpack,Medium,Black,Stationary
T20260409_0005_TW2545,T20260409_0005,2026-04-09,TW2545,1,Backpack,Medium,Black,Carried
T20260409_0012_TW2545,T20260409_0012,2026-04-09,TW2545,1,Handbag,Large,Green,Stationary
T20260409_0007_TW2545,T20260409_0007,2026-04-09,TW2545,1,Backpack,Small,Blue,Stationary
T20260409_0020_TW2545,T20260409_0020,2026-04-09,TW2545,1,Bag,Small,White,Stationary
T20260409_0019_TW2545,T20260409_0019,2026-04-09,TW2545,1,Backpack,Medium,Black,Carried
T20260409_0015_TW2545,T20260409_0015,2026-04-09,TW2545,1,Handbag,Small,Black,Stationary
T20260409_0001_TW2545,T20260409_0001,2026-04-09,TW2545,1,Box,Medium,Green,Carried
T20260409_0006_TW2545,T20260409_0006,2026-04-09,TW2545,1,Handbag,Medium,Blue,Stationary
T20260409_0010_TW2545,T20260409_0010,2026-04-09,TW2545,1,Suitcase,Medium,Black,Stationary
T20260409_0013_TW2545,T20260409_0013,2026-04-09,TW2545,1,Backpack,Small,Brown,Carried
T20260409_0011_TW2545,T20260409_0011,2026-04-09,TW2545,1,Suitcase,Medium,Blue,Carried
T20260409_0017_TW2545,T20260409_0017,2026-04-09,TW2545,1,Bag,Small,Black,Carried
T20260409_0004_TW2545,T20260409_0004,2026-04-09,TW2545,1,Box,Medium,Green,Stationary
T20260409_0003_TW2545,T20260409_0003,2026-04-09,TW2545,1,Backpack,Large,Brown,Carried
T20260409_0014_TW2545,T20260409_0014,2026-04-09,TW2545,1,Handbag,Large,Red,Stationary
T20260409_0016_TW2545,T20260409_0016,2026-04-09,TW2545,1,Bag,Medium,Red,Carried
T20260409_0002_TW2545,T20260409_0002,2026-04-09,TW2545,1,Box,Medium,White,Stationary
T20260409_0007_TW2546,T20260409_0007,2026-04-09,TW2546,1,Backpack,Small,Blue,Stationary
T20260409_0003_TW2546,T20260409_0003,2026-04-09,TW2546,1,Backpack,Large,Brown,Carried
T20260409_0011_TW2546,T20260409_0011,2026-04-09,TW2546,1,Suitcase,Medium,Blue,Stationary
