tw_id,video_id,entity_tw_id
TW2525,V_C002_20260409_070000,VH20260409_0004_TW2525
TW2525,V_C002_20260409_070000,VH20260409_0010_TW2525
TW2525,V_C002_20260409_070000,VH20260409_0006_TW2525
TW2525,V_C003_20260409_070000,P20260409_0024_TW2525
TW2525,V_C003_20260409_070000,P20260409_0044_TW2525
TW2525,V_C003_20260409_070000,P20260409_0042_TW2525
TW2525,V_C003_20260409_070000,P20260409_0011_TW2525
TW2525,V_C003_20260409_070000,P20260409_0009_TW2525
TW2525,V_C003_20260409_070000,P20260409_0048_TW2525
TW2525,V_C003_20260409_070000,P20260409_0019_TW2525
TW2525,V_C003_20260409_070000,P20260409_0003_TW2525
TW2525,V_C003_20260409_070000,P20260409_0037_TW2525
TW2525,V_C003_20260409_070000,P20260409_0039_TW2525
TW2525,V_C003_20260409_070000,P20260409_0017_TW2525
TW2525,V_C003_20260409_070000,P20260409_0023_TW2525
TW2525,V_C003_20260409_070000,P20260409_0012_TW2525
TW2525,V_C003_20260409_070000,P20260409_0027_TW2525
TW2525,V_C003_20260409_070000,T20260409_0001_TW2525
TW2525,V_C003_20260409_070000,T20260409_0002_TW2525
TW2525,V_C003_20260409_070000,VH20260409_0009_TW2525
TW2525,V_C004_20260409_070000,VH20260409_0012_TW2525
TW2525,V_C004_20260409_070000,VH20260409_0008_TW2525
TW2525,V_C004_20260409_070000,VH20260409_0003_TW2525
TW2525,V_C007_20260409_070000,VH20260409_0011_TW2525
TW2526,V_C001_20260409_070000,P20260409_0031_TW2526
TW2526,V_C001_20260409_070000,P20260409_0045_TW2526
TW2526,V_C001_20260409_070000,P20260409_0010_TW2526
TW2526,V_C001_20260409_070000,P20260409_0030_TW2526
TW2526,V_C001_20260409_070000,P20260409_0014_TW2526
TW2526,V_C001_20260409_070000,P20260409_0046_TW2526
TW2526,V_C001_20260409_070000,P20260409_0018_TW2526
TW2526,V_C001_20260409_070000,P20260409_0044_TW2526
TW2526,V_C001_20260409_070000,P20260409_0019_TW2526
TW2526,V_C001_20260409_070000,P20260409_0001_TW2526
TW2526,V_C001_20260409_070000,P20260409_0013_TW2526
TW2526,V_C001_20260409_070000,P20260409_0017_TW2526
TW2526,V_C001_20260409_070000,P20260409_0048_TW2526
TW2526,V_C001_20260409_070000,P20260409_0020_TW2526
TW2526,V_C001_20260409_070000,P20260409_0050_TW2526
TW2526,V_C001_20260409_070000,P20260409_0002_TW2526
TW2526,V_C001_20260409_070000,P20260409_0040_TW2526
TW2526,V_C001_20260409_070000,P20260409_0008_TW2526
TW2526,V_C001_20260409_070000,P20260409_0006_TW2526
TW2526,V_C001_20260409_070000,P20260409_0035_TW2526
TW2526,V_C001_20260409_070000,P20260409_0003_TW2526
TW2526,V_C001_20260409_070000,P20260409_0007_TW2526
TW2526,V_C001_20260409_070000,P20260409_0005_TW2526
TW2526,V_C001_20260409_070000,P20260409_0041_TW2526
TW2526,V_C001_20260409_070000,P20260409_0012_TW2526
TW2526,V_C001_20260409_070000,P20260409_0036_TW2526
TW2526,V_C001_20260409_070000,P20260409_0042_TW2526
TW2526,V_C001_20260409_070000,T20260409_0016_TW2526
TW2526,V_C001_20260409_070000,T20260409_0009_TW2526
TW2526,V_C001_20260409_070000,T20260409_0011_TW2526
TW2526,V_C001_20260409_070000,T20260409_0002_TW2526
TW2526,V_C001_20260409_070000,T20260409_0003_TW2526
TW2526,V_C001_20260409_070000,T20260409_0005_TW2526
TW2526,V_C001_20260409_070000,T20260409_0020_TW2526
TW2526,V_C001_20260409_070000,T20260409_0015_TW2526
TW2526,V_C001_20260409_070000,T20260409_0017_TW2526
TW2526,V_C001_20260409_070000,T20260409_0012_TW2526
TW2526,V_C001_20260409_070000,T20260409_0010_TW2526
TW2526,V_C001_20260409_070000,T20260409_0001_TW2526
TW2526,V_C001_20260409_070000,T20260409_0013_TW2526
TW2526,V_C001_20260409_070000,T20260409_0018_TW2526
TW2526,V_C001_20260409_070000,T20260409_0006_TW2526
TW2526,V_C001_20260409_070000,T20260409_0014_TW2526
TW2526,V_C001_20260409_070000,T20260409_0008_TW2526
TW2526,V_C001_20260409_070000,VH20260409_0002_TW2526
TW2526,V_C001_20260409_070000,VH20260409_0007_TW2526
TW2526,V_C001_20260409_070000,VH20260409_0006_TW2526
TW2526,V_C002_20260409_070000,P20260409_0034_TW2526
TW2526,V_C002_20260409_070000,P20260409_0011_TW2526
TW2526,V_C002_20260409_070000,P20260409_0027_TW2526
TW2526,V_C002_20260409_070000,P20260409_0028_TW2526
TW2526,V_C002_20260409_070000,P20260409_0049_TW2526
TW2526,V_C002_20260409_070000,P20260409_0043_TW2526
TW2526,V_C002_20260409_070000,P20260409_0015_TW2526
TW2526,V_C002_20260409_070000,P20260409_0047_TW2526
TW2526,V_C002_20260409_070000,P20260409_0033_TW2526
TW2526,V_C002_20260409_070000,P20260409_0022_TW2526
TW2526,V_C002_20260409_070000,P20260409_0021_TW2526
TW2526,V_C002_20260409_070000,P20260409_0038_TW2526
TW2526,V_C002_20260409_070000,P20260409_0029_TW2526
TW2526,V_C002_20260409_070000,P20260409_0039_TW2526
TW2526,V_C002_20260409_070000,P20260409_0023_TW2526
TW2526,V_C002_20260409_070000,P20260409_0004_TW2526
TW2526,V_C002_20260409_070000,P20260409_0024_TW2526
TW2526,V_C002_20260409_070000,P20260409_0032_TW2526
TW2526,V_C002_20260409_070000,P20260409_0037_TW2526
TW2526,V_C002_20260409_070000,P20260409_0025_TW2526
TW2526,V_C002_20260409_070000,P20260409_0016_TW2526
TW2526,V_C002_20260409_070000,P20260409_0009_TW2526
TW2526,V_C002_20260409_070000,P20260409_0026_TW2526
TW2526,V_C002_20260409_070000,T20260409_0019_TW2526
TW2526,V_C002_20260409_070000,T20260409_0004_TW2526
TW2526,V_C002_20260409_070000,T20260409_0007_TW2526
TW2526,V_C002_20260409_070000,VH20260409_0010_TW2526
TW2526,V_C002_20260409_070000,VH20260409_0004_TW2526
TW2526,V_C002_20260409_070000,VH20260409_0008_TW2526
TW2526,V_C002_20260409_070000,VH20260409_0009_TW2526
TW2526,V_C003_20260409_070000,VH20260409_0012_TW2526
TW2526,V_C003_20260409_070000,VH20260409_0005_TW2526
TW2526,V_C003_20260409_070000,VH20260409_0003_TW2526
TW2526,V_C003_20260409_070000,VH20260409_0001_TW2526
TW2526,V_C004_20260409_070000,VH20260409_0011_TW2526
TW2527,V_C001_20260409_070000,P20260409_0031_TW2527
TW2527,V_C001_20260409_070000,P20260409_0005_TW2527
TW2527,V_C001_20260409_070000,P20260409_0001_TW2527
TW2527,V_C001_20260409_070000,P20260409_0003_TW2527
TW2527,V_C001_20260409_070000,P20260409_0002_TW2527
TW2527,V_C001_20260409_070000,P20260409_0050_TW2527
TW2527,V_C001_20260409_070000,P20260409_0015_TW2527
TW2527,V_C001_20260409_070000,P20260409_0034_TW2527
TW2527,V_C001_20260409_070000,P20260409_0044_TW2527
TW2527,V_C001_20260409_070000,P20260409_0018_TW2527
TW2527,V_C001_20260409_070000,P20260409_0017_TW2527
TW2527,V_C001_20260409_070000,P20260409_0020_TW2527
TW2527,V_C001_20260409_070000,P20260409_0011_TW2527
TW2527,V_C001_20260409_070000,P20260409_0019_TW2527
TW2527,V_C001_20260409_070000,P20260409_0012_TW2527
TW2527,V_C001_20260409_070000,P20260409_0023_TW2527
TW2527,V_C001_20260409_070000,P20260409_0040_TW2527
TW2527,V_C001_20260409_070000,P20260409_0026_TW2527
TW2527,V_C001_20260409_070000,P20260409_0030_TW2527
TW2527,V_C001_20260409_070000,P20260409_0048_TW2527
TW2527,V_C001_20260409_070000,T20260409_0009_TW2527
TW2527,V_C001_20260409_070000,T20260409_0017_TW2527
TW2527,V_C001_20260409_070000,T20260409_0005_TW2527
TW2527,V_C001_20260409_070000,T20260409_0014_TW2527
TW2527,V_C001_20260409_070000,T20260409_0012_TW2527
TW2527,V_C001_20260409_070000,T20260409_0019_TW2527
TW2527,V_C001_20260409_070000,T20260409_0011_TW2527
TW2527,V_C001_20260409_070000,T20260409_0001_TW2527
TW2527,V_C001_20260409_070000,T20260409_0013_TW2527
TW2527,V_C001_20260409_070000,T20260409_0016_TW2527
TW2527,V_C001_20260409_070000,T20260409_0007_TW2527
TW2527,V_C001_20260409_070000,T20260409_0020_TW2527
TW2527,V_C001_20260409_070000,T20260409_0010_TW2527
TW2527,V_C001_20260409_070000,T20260409_0002_TW2527
TW2527,V_C001_20260409_070000,T20260409_0003_TW2527
TW2527,V_C001_20260409_070000,VH20260409_0006_TW2527
TW2527,V_C001_20260409_070000,VH20260409_0001_TW2527
TW2527,V_C001_20260409_070000,VH20260409_0002_TW2527
TW2527,V_C001_20260409_070000,VH20260409_0008_TW2527
TW2527,V_C001_20260409_070000,VH20260409_0011_TW2527
TW2527,V_C002_20260409_070000,P20260409_0039_TW2527
TW2527,V_C002_20260409_070000,P20260409_0037_TW2527
TW2527,V_C002_20260409_070000,P20260409_0016_TW2527
TW2527,V_C002_20260409_070000,P20260409_0047_TW2527
TW2527,V_C002_20260409_070000,P20260409_0032_TW2527
TW2527,V_C002_20260409_070000,P20260409_0029_TW2527
TW2527,V_C002_20260409_070000,P20260409_0006_TW2527
TW2527,V_C002_20260409_070000,P20260409_0045_TW2527
TW2527,V_C002_20260409_070000,P20260409_0027_TW2527
TW2527,V_C002_20260409_070000,P20260409_0033_TW2527
TW2527,V_C002_20260409_070000,P20260409_0014_TW2527
TW2527,V_C002_20260409_070000,P20260409_0010_TW2527
TW2527,V_C002_20260409_070000,P20260409_0035_TW2527
TW2527,V_C002_20260409_070000,P20260409_0046_TW2527
TW2527,V_C002_20260409_070000,P20260409_0041_TW2527
TW2527,V_C002_20260409_070000,P20260409_0036_TW2527
TW2527,V_C002_20260409_070000,P20260409_0049_TW2527
TW2527,V_C002_20260409_070000,P20260409_0009_TW2527
TW2527,V_C002_20260409_070000,P20260409_0025_TW2527
TW2527,V_C002_20260409_070000,P20260409_0042_TW2527
TW2527,V_C002_20260409_070000,P20260409_0028_TW2527
TW2527,V_C002_20260409_070000,P20260409_0043_TW2527
TW2527,V_C002_20260409_070000,T20260409_0006_TW2527
TW2527,V_C002_20260409_070000,T20260409_0004_TW2527
TW2527,V_C002_20260409_070000,T20260409_0015_TW2527
TW2527,V_C002_20260409_070000,T20260409_0008_TW2527
TW2527,V_C002_20260409_070000,T20260409_0018_TW2527
TW2527,V_C003_20260409_070000,P20260409_0013_TW2527
TW2527,V_C003_20260409_070000,P20260409_0038_TW2527
TW2527,V_C003_20260409_070000,P20260409_0022_TW2527
TW2527,V_C003_20260409_070000,P20260409_0021_TW2527
TW2527,V_C003_20260409_070000,P20260409_0024_TW2527
TW2527,V_C003_20260409_070000,P20260409_0004_TW2527
TW2527,V_C003_20260409_070000,P20260409_0008_TW2527
TW2527,V_C003_20260409_070000,P20260409_0007_TW2527
TW2527,V_C003_20260409_070000,VH20260409_0003_TW2527
TW2528,V_C001_20260409_070000,P20260409_0011_TW2528
TW2528,V_C001_20260409_070000,P20260409_0040_TW2528
TW2528,V_C001_20260409_070000,P20260409_0002_TW2528
TW2528,V_C001_20260409_070000,P20260409_0018_TW2528
TW2528,V_C001_20260409_070000,P20260409_0001_TW2528
TW2528,V_C001_20260409_070000,P20260409_0032_TW2528
TW2528,V_C001_20260409_070000,P20260409_0037_TW2528
TW2528,V_C001_20260409_070000,P20260409_0050_TW2528
TW2528,V_C001_20260409_070000,P20260409_0008_TW2528
TW2528,V_C001_20260409_070000,P20260409_0023_TW2528
TW2528,V_C001_20260409_070000,P20260409_0005_TW2528
TW2528,V_C001_20260409_070000,P20260409_0048_TW2528
TW2528,V_C001_20260409_070000,P20260409_0024_TW2528
TW2528,V_C001_20260409_070000,P20260409_0042_TW2528
TW2528,V_C001_20260409_070000,P20260409_0014_TW2528
TW2528,V_C001_20260409_070000,P20260409_0010_TW2528
TW2528,V_C001_20260409_070000,P20260409_0049_TW2528
TW2528,V_C001_20260409_070000,P20260409_0007_TW2528
TW2528,V_C001_20260409_070000,P20260409_0045_TW2528
TW2528,V_C001_20260409_070000,P20260409_0003_TW2528
TW2528,V_C001_20260409_070000,P20260409_0029_TW2528
TW2528,V_C001_20260409_070000,P20260409_0028_TW2528
TW2528,V_C001_20260409_070000,P20260409_0015_TW2528
TW2528,V_C001_20260409_070000,P20260409_0027_TW2528
TW2528,V_C001_20260409_070000,T20260409_0014_TW2528
TW2528,V_C001_20260409_070000,T20260409_0004_TW2528
TW2528,V_C001_20260409_070000,T20260409_0019_TW2528
TW2528,V_C001_20260409_070000,T20260409_0017_TW2528
TW2528,V_C001_20260409_070000,T20260409_0015_TW2528
TW2528,V_C001_20260409_070000,T20260409_0005_TW2528
TW2528,V_C001_20260409_070000,T20260409_0008_TW2528
TW2528,V_C001_20260409_070000,T20260409_0020_TW2528
TW2528,V_C001_20260409_070000,T20260409_0007_TW2528
TW2528,V_C001_20260409_070000,T20260409_0002_TW2528
TW2528,V_C001_20260409_070000,T20260409_0012_TW2528
TW2528,V_C001_20260409_070000,T20260409_0018_TW2528
TW2528,V_C001_20260409_070000,T20260409_0010_TW2528
TW2528,V_C001_20260409_070000,T20260409_0011_TW2528
TW2528,V_C001_20260409_070000,T20260409_0003_TW2528
TW2528,V_C001_20260409_070000,T20260409_0009_TW2528
TW2528,V_C001_20260409_070000,T20260409_0016_TW2528
TW2528,V_C001_20260409_070000,VH20260409_0001_TW2528
TW2528,V_C001_20260409_070000,VH20260409_0008_TW2528
TW2528,V_C001_20260409_070000,VH20260409_0011_TW2528
TW2528,V_C002_20260409_070000,P20260409_0006_TW2528
TW2528,V_C002_20260409_070000,P20260409_0041_TW2528
TW2528,V_C002_20260409_070000,P20260409_0033_TW2528
TW2528,V_C002_20260409_070000,P20260409_0043_TW2528
TW2528,V_C002_20260409_070000,P20260409_0044_TW2528
TW2528,V_C002_20260409_070000,P20260409_0025_TW2528
TW2528,V_C002_20260409_070000,P20260409_0047_TW2528
TW2528,V_C002_20260409_070000,P20260409_0039_TW2528
TW2528,V_C002_20260409_070000,P20260409_0016_TW2528
TW2528,V_C002_20260409_070000,P20260409_0013_TW2528
TW2528,V_C002_20260409_070000,T20260409_0013_TW2528
TW2528,V_C002_20260409_070000,T20260409_0006_TW2528
TW2528,V_C002_20260409_070000,T20260409_0001_TW2528
TW2528,V_C002_20260409_070000,VH20260409_0005_TW2528
TW2528,V_C003_20260409_070000,P20260409_0004_TW2528
TW2528,V_C003_20260409_070000,P20260409_0038_TW2528
TW2528,V_C003_20260409_070000,P20260409_0026_TW2528
TW2528,V_C003_20260409_070000,P20260409_0022_TW2528
TW2528,V_C003_20260409_070000,P20260409_0020_TW2528
TW2528,V_C003_20260409_070000,P20260409_0046_TW2528
TW2528,V_C003_20260409_070000,P20260409_0035_TW2528
TW2528,V_C003_20260409_070000,P20260409_0036_TW2528
TW2528,V_C003_20260409_070000,P20260409_0012_TW2528
TW2528,V_C003_20260409_070000,P20260409_0034_TW2528
TW2528,V_C003_20260409_070000,P20260409_0031_TW2528
TW2528,V_C003_20260409_070000,P20260409_0030_TW2528
TW2528,V_C003_20260409_070000,P20260409_0019_TW2528
TW2528,V_C003_20260409_070000,P20260409_0009_TW2528
TW2528,V_C003_20260409_070000,P20260409_0017_TW2528
TW2528,V_C003_20260409_070000,P20260409_0021_TW2528
TW2528,V_C003_20260409_070000,VH20260409_0010_TW2528
TW2528,V_C003_20260409_070000,VH20260409_0012_TW2528
TW2528,V_C003_20260409_070000,VH20260409_0004_TW2528
TW2528,V_C004_20260409_070000,VH20260409_0003_TW2528
TW2528,V_C004_20260409_070000,VH20260409_0007_TW2528
TW2528,V_C004_20260409_070000,VH20260409_0006_TW2528
TW2528,V_C007_20260409_070000,VH20260409_0009_TW2528
TW2528,V_C007_20260409_070000,VH20260409_0002_TW2528
TW2529,V_C001_20260409_070000,P20260409_0003_TW2529
TW2529,V_C001_20260409_070000,P20260409_0029_TW2529
TW2529,V_C001_20260409_070000,P20260409_0042_TW2529
TW2529,V_C001_20260409_070000,P20260409_0045_TW2529
TW2529,V_C001_20260409_070000,P20260409_0050_TW2529
TW2529,V_C001_20260409_070000,P20260409_0024_TW2529
TW2529,V_C001_20260409_070000,P20260409_0033_TW2529
TW2529,V_C001_20260409_070000,P20260409_0031_TW2529
TW2529,V_C001_20260409_070000,P20260409_0037_TW2529
TW2529,V_C001_20260409_070000,P20260409_0023_TW2529
TW2529,V_C001_20260409_070000,P20260409_0010_TW2529
TW2529,V_C001_20260409_070000,T20260409_0004_TW2529
TW2529,V_C001_20260409_070000,T20260409_0008_TW2529
TW2529,V_C001_20260409_070000,T20260409_0019_TW2529
TW2529,V_C001_20260409_070000,T20260409_0018_TW2529
TW2529,V_C001_20260409_070000,T20260409_0002_TW2529
TW2529,V_C001_20260409_070000,T20260409_0020_TW2529
TW2529,V_C001_20260409_070000,T20260409_0012_TW2529
TW2529,V_C001_20260409_070000,T20260409_0009_TW2529
TW2529,V_C001_20260409_070000,T20260409_0015_TW2529
TW2529,V_C001_20260409_070000,VH20260409_0001_TW2529
TW2529,V_C001_20260409_070000,VH20260409_0006_TW2529
TW2529,V_C001_20260409_070000,VH20260409_0011_TW2529
TW2529,V_C002_20260409_070000,P20260409_0047_TW2529
TW2529,V_C002_20260409_070000,P20260409_0006_TW2529
TW2529,V_C002_20260409_070000,P20260409_0017_TW2529
TW2529,V_C002_20260409_070000,P20260409_0036_TW2529
TW2529,V_C002_20260409_070000,P20260409_0005_TW2529
TW2529,V_C002_20260409_070000,P20260409_0012_TW2529
TW2529,V_C002_20260409_070000,P20260409_0028_TW2529
TW2529,V_C002_20260409_070000,P20260409_0038_TW2529
TW2529,V_C002_20260409_070000,P20260409_0027_TW2529
TW2529,V_C002_20260409_070000,P20260409_0018_TW2529
TW2529,V_C002_20260409_070000,P20260409_0004_TW2529
TW2529,V_C002_20260409_070000,T20260409_0014_TW2529
TW2529,V_C002_20260409_070000,T20260409_0010_TW2529
TW2529,V_C002_20260409_070000,T20260409_0017_TW2529
TW2529,V_C002_20260409_070000,T20260409_0011_TW2529
TW2529,V_C002_20260409_070000,T20260409_0003_TW2529
TW2529,V_C002_20260409_070000,T20260409_0006_TW2529
TW2529,V_C002_20260409_070000,T20260409_0005_TW2529
TW2529,V_C002_20260409_070000,T20260409_0007_TW2529
TW2529,V_C002_20260409_070000,VH20260409_0009_TW2529
TW2529,V_C002_20260409_070000,VH20260409_0005_TW2529
TW2529,V_C003_20260409_070000,P20260409_0035_TW2529
TW2529,V_C003_20260409_070000,P20260409_0009_TW2529
TW2529,V_C003_20260409_070000,P20260409_0030_TW2529
TW2529,V_C003_20260409_070000,P20260409_0049_TW2529
TW2529,V_C003_20260409_070000,P20260409_0002_TW2529
TW2529,V_C003_20260409_070000,P20260409_0007_TW2529
TW2529,V_C003_20260409_070000,P20260409_0041_TW2529
TW2529,V_C003_20260409_070000,P20260409_0022_TW2529
TW2529,V_C003_20260409_070000,P20260409_0021_TW2529
TW2529,V_C003_20260409_070000,P20260409_0040_TW2529
TW2529,V_C003_20260409_070000,P20260409_0013_TW2529
TW2529,V_C003_20260409_070000,P20260409_0025_TW2529
TW2529,V_C003_20260409_070000,P20260409_0020_TW2529
TW2529,V_C003_20260409_070000,P20260409_0026_TW2529
TW2529,V_C003_20260409_070000,P20260409_0011_TW2529
TW2529,V_C003_20260409_070000,P20260409_0008_TW2529
TW2529,V_C003_20260409_070000,P20260409_0032_TW2529
TW2529,V_C003_20260409_070000,P20260409_0046_TW2529
TW2529,V_C003_20260409_070000,P20260409_0016_TW2529
TW2529,V_C003_20260409_070000,P20260409_0019_TW2529
TW2529,V_C003_20260409_070000,T20260409_0001_TW2529
TW2529,V_C003_20260409_070000,T20260409_0016_TW2529
TW2529,V_C003_20260409_070000,T20260409_0013_TW2529
TW2529,V_C003_20260409_070000,VH20260409_0012_TW2529
TW2529,V_C003_20260409_070000,VH20260409_0003_TW2529
TW2529,V_C004_20260409_070000,P20260409_0014_TW2529
TW2529,V_C004_20260409_070000,P20260409_0015_TW2529
TW2529,V_C004_20260409_070000,P20260409_0001_TW2529
TW2529,V_C004_20260409_070000,P20260409_0039_TW2529
TW2529,V_C004_20260409_070000,P20260409_0044_TW2529
TW2529,V_C004_20260409_070000,P20260409_0048_TW2529
TW2529,V_C004_20260409_070000,P20260409_0034_TW2529
TW2529,V_C004_20260409_070000,P20260409_0043_TW2529
TW2529,V_C007_20260409_070000,VH20260409_0008_TW2529
TW2529,V_C008_20260409_070000,VH20260409_0004_TW2529
TW2529,V_C008_20260409_070000,VH20260409_0007_TW2529
TW2529,V_C008_20260409_070000,VH20260409_0002_TW2529
TW2529,V_C008_20260409_070000,VH20260409_0010_TW2529
TW2530,V_C001_20260409_070000,P20260409_0023_TW2530
TW2530,V_C001_20260409_070000,P20260409_0050_TW2530
TW2530,V_C001_20260409_070000,P20260409_0010_TW2530
TW2530,V_C001_20260409_070000,P20260409_0027_TW2530
TW2530,V_C001_20260409_070000,P20260409_0046_TW2530
TW2530,V_C001_20260409_070000,P20260409_0009_TW2530
TW2530,V_C001_20260409_070000,P20260409_0043_TW2530
TW2530,V_C001_20260409_070000,P20260409_0031_TW2530
TW2530,V_C001_20260409_070000,P20260409_0035_TW2530
TW2530,V_C001_20260409_070000,P20260409_0013_TW2530
TW2530,V_C001_20260409_070000,P20260409_0033_TW2530
TW2530,V_C001_20260409_070000,P20260409_0020_TW2530
TW2530,V_C001_20260409_070000,P20260409_0039_TW2530
TW2530,V_C001_20260409_070000,P20260409_0007_TW2530
TW2530,V_C001_20260409_070000,T20260409_0006_TW2530
TW2530,V_C001_20260409_070000,T20260409_0011_TW2530
TW2530,V_C001_20260409_070000,T20260409_0012_TW2530
TW2530,V_C001_20260409_070000,T20260409_0008_TW2530
TW2530,V_C001_20260409_070000,T20260409_0017_TW2530
TW2530,V_C001_20260409_070000,T20260409_0004_TW2530
TW2530,V_C001_20260409_070000,T20260409_0016_TW2530
TW2530,V_C001_20260409_070000,T20260409_0018_TW2530
TW2530,V_C001_20260409_070000,T20260409_0007_TW2530
TW2530,V_C001_20260409_070000,T20260409_0009_TW2530
TW2530,V_C001_20260409_070000,VH20260409_0011_TW2530
TW2530,V_C002_20260409_070000,P20260409_0006_TW2530
TW2530,V_C002_20260409_070000,P20260409_0005_TW2530
TW2530,V_C002_20260409_070000,P20260409_0018_TW2530
TW2530,V_C002_20260409_070000,P20260409_0026_TW2530
TW2530,V_C002_20260409_070000,P20260409_0015_TW2530
TW2530,V_C002_20260409_070000,P20260409_0004_TW2530
TW2530,V_C002_20260409_070000,P20260409_0028_TW2530
TW2530,V_C002_20260409_070000,P20260409_0024_TW2530
TW2530,V_C002_20260409_070000,P20260409_0029_TW2530
TW2530,V_C002_20260409_070000,P20260409_0048_TW2530
TW2530,V_C002_20260409_070000,T20260409_0020_TW2530
TW2530,V_C002_20260409_070000,T20260409_0019_TW2530
TW2530,V_C002_20260409_070000,T20260409_0005_TW2530
TW2530,V_C002_20260409_070000,T20260409_0013_TW2530
TW2530,V_C002_20260409_070000,T20260409_0010_TW2530
TW2530,V_C002_20260409_070000,VH20260409_0001_TW2530
TW2530,V_C002_20260409_070000,VH20260409_0006_TW2530
TW2530,V_C003_20260409_070000,P20260409_0016_TW2530
TW2530,V_C003_20260409_070000,P20260409_0040_TW2530
TW2530,V_C003_20260409_070000,P20260409_0025_TW2530
TW2530,V_C003_20260409_070000,P20260409_0041_TW2530
TW2530,V_C003_20260409_070000,P20260409_0042_TW2530
TW2530,V_C003_20260409_070000,P20260409_0047_TW2530
TW2530,V_C003_20260409_070000,P20260409_0003_TW2530
TW2530,V_C003_20260409_070000,P20260409_0021_TW2530
TW2530,V_C003_20260409_070000,P20260409_0030_TW2530
TW2530,V_C003_20260409_070000,P20260409_0034_TW2530
TW2530,V_C003_20260409_070000,P20260409_0037_TW2530
TW2530,V_C003_20260409_070000,T20260409_0015_TW2530
