entity_tw_id,ts_start,ts_end,video_id,camera_id,location_id
P20260409_0001_TW2764,2026-04-09 07:40:45,2026-04-09 07:40:50,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2765,2026-04-09 07:40:53,2026-04-09 07:40:56,V_C001_20260409_074000,C001,L001
P20260409_0001_TW2766,2026-04-09 07:41:03,2026-04-09 07:41:10,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2767,2026-04-09 07:41:11,2026-04-09 07:41:19,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2768,2026-04-09 07:41:22,2026-04-09 07:41:28,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2769,2026-04-09 07:41:31,2026-04-09 07:41:39,V_C001_20260409_074000,C001,L001
P20260409_0001_TW2770,2026-04-09 07:41:44,2026-04-09 07:41:50,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2771,2026-04-09 07:41:53,2026-04-09 07:41:57,V_C001_20260409_074000,C001,L001
P20260409_0001_TW2772,2026-04-09 07:42:05,2026-04-09 07:42:09,V_C004_20260409_074000,C004,L002
P20260409_0001_TW2773,2026-04-09 07:42:13,2026-04-09 07:42:20,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2774,2026-04-09 07:42:23,2026-04-09 07:42:28,V_C001_20260409_074000,C001,L001
P20260409_0001_TW2775,2026-04-09 07:42:32,2026-04-09 07:42:35,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2776,2026-04-09 07:42:42,2026-04-09 07:42:45,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2777,2026-04-09 07:42:53,2026-04-09 07:42:59,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2778,2026-04-09 07:43:04,2026-04-09 07:43:09,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2779,2026-04-09 07:43:18,2026-04-09 07:43:20,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2780,2026-04-09 07:43:25,2026-04-09 07:43:29,V_C001_20260409_074000,C001,L001
P20260409_0001_TW2781,2026-04-09 07:43:31,2026-04-09 07:43:36,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2782,2026-04-09 07:43:49,2026-04-09 07:43:50,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2783,2026-04-09 07:43:51,2026-04-09 07:43:53,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2784,2026-04-09 07:44:00,2026-04-09 07:44:03,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2785,2026-04-09 07:44:14,2026-04-09 07:44:18,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2786,2026-04-09 07:44:20,2026-04-09 07:44:26,V_C003_20260409_074000,C003,L002
P20260409_0001_TW2787,2026-04-09 07:44:34,2026-04-09 07:44:39,V_C001_20260409_074000,C001,L001
P20260409_0001_TW2788,2026-04-09 07:44:46,2026-04-09 07:44:49,V_C002_20260409_074000,C002,L001
P20260409_0001_TW2789,2026-04-09 07:44:52,2026-04-09 07:44:59,V_C001_20260409_074000,C001,L001
P20260409_0001_TW2790,2026-04-09 07:45:03,2026-04-09 07:45:04,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2791,2026-04-09 07:45:12,2026-04-09 07:45:20,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2792,2026-04-09 07:45:20,2026-04-09 07:45:26,V_C003_20260409_074500,C003,L002
P20260409_0001_TW2793,2026-04-09 07:45:32,2026-04-09 07:45:37,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2794,2026-04-09 07:45:45,2026-04-09 07:45:49,V_C003_20260409_074500,C003,L002
P20260409_0001_TW2795,2026-04-09 07:45:50,2026-04-09 07:45:57,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2796,2026-04-09 07:46:04,2026-04-09 07:46:10,V_C004_20260409_074500,C004,L002
P20260409_0001_TW2797,2026-04-09 07:46:12,2026-04-09 07:46:17,V_C003_20260409_074500,C003,L002
P20260409_0001_TW2798,2026-04-09 07:46:24,2026-04-09 07:46:30,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2799,2026-04-09 07:46:31,2026-04-09 07:46:32,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2800,2026-04-09 07:46:40,2026-04-09 07:46:45,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2801,2026-04-09 07:46:56,2026-04-09 07:46:59,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2802,2026-04-09 07:47:06,2026-04-09 07:47:10,V_C003_20260409_074500,C003,L002
P20260409_0001_TW2803,2026-04-09 07:47:11,2026-04-09 07:47:18,V_C003_20260409_074500,C003,L002
P20260409_0001_TW2804,2026-04-09 07:47:25,2026-04-09 07:47:27,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2805,2026-04-09 07:47:35,2026-04-09 07:47:40,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2806,2026-04-09 07:47:48,2026-04-09 07:47:50,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2807,2026-04-09 07:47:52,2026-04-09 07:47:56,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2808,2026-04-09 07:48:01,2026-04-09 07:48:07,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2809,2026-04-09 07:48:15,2026-04-09 07:48:18,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2810,2026-04-09 07:48:20,2026-04-09 07:48:23,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2811,2026-04-09 07:48:34,2026-04-09 07:48:36,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2812,2026-04-09 07:48:44,2026-04-09 07:48:47,V_C003_20260409_074500,C003,L002
P20260409_0001_TW2813,2026-04-09 07:48:51,2026-04-09 07:48:55,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2814,2026-04-09 07:49:01,2026-04-09 07:49:04,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2815,2026-04-09 07:49:11,2026-04-09 07:49:19,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2816,2026-04-09 07:49:21,2026-04-09 07:49:22,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2817,2026-04-09 07:49:35,2026-04-09 07:49:37,V_C003_20260409_074500,C003,L002
P20260409_0001_TW2818,2026-04-09 07:49:41,2026-04-09 07:49:46,V_C002_20260409_074500,C002,L001
P20260409_0001_TW2819,2026-04-09 07:49:53,2026-04-09 07:49:58,V_C001_20260409_074500,C001,L001
P20260409_0001_TW2820,2026-04-09 07:50:00,2026-04-09 07:50:07,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2821,2026-04-09 07:50:11,2026-04-09 07:50:19,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2822,2026-04-09 07:50:25,2026-04-09 07:50:27,V_C003_20260409_075000,C003,L002
P20260409_0001_TW2823,2026-04-09 07:50:31,2026-04-09 07:50:39,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2824,2026-04-09 07:50:44,2026-04-09 07:50:49,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2825,2026-04-09 07:50:57,2026-04-09 07:50:58,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2826,2026-04-09 07:51:05,2026-04-09 07:51:09,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2827,2026-04-09 07:51:17,2026-04-09 07:51:19,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2828,2026-04-09 07:51:20,2026-04-09 07:51:27,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2829,2026-04-09 07:51:30,2026-04-09 07:51:38,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2830,2026-04-09 07:51:41,2026-04-09 07:51:47,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2831,2026-04-09 07:51:51,2026-04-09 07:51:59,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2832,2026-04-09 07:52:07,2026-04-09 07:52:10,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2833,2026-04-09 07:52:12,2026-04-09 07:52:19,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2834,2026-04-09 07:52:21,2026-04-09 07:52:28,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2835,2026-04-09 07:52:31,2026-04-09 07:52:35,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2836,2026-04-09 07:52:40,2026-04-09 07:52:43,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2837,2026-04-09 07:52:53,2026-04-09 07:52:56,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2838,2026-04-09 07:53:04,2026-04-09 07:53:09,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2839,2026-04-09 07:53:15,2026-04-09 07:53:18,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2840,2026-04-09 07:53:26,2026-04-09 07:53:30,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2841,2026-04-09 07:53:30,2026-04-09 07:53:38,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2842,2026-04-09 07:53:42,2026-04-09 07:53:48,V_C003_20260409_075000,C003,L002
P20260409_0001_TW2843,2026-04-09 07:53:55,2026-04-09 07:53:57,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2844,2026-04-09 07:54:01,2026-04-09 07:54:07,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2845,2026-04-09 07:54:12,2026-04-09 07:54:17,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2846,2026-04-09 07:54:25,2026-04-09 07:54:29,V_C001_20260409_075000,C001,L001
P20260409_0001_TW2847,2026-04-09 07:54:30,2026-04-09 07:54:36,V_C003_20260409_075000,C003,L002
P20260409_0001_TW2848,2026-04-09 07:54:42,2026-04-09 07:54:50,V_C002_20260409_075000,C002,L001
P20260409_0001_TW2849,2026-04-09 07:54:52,2026-04-09 07:55:00,V_C003_20260409_075000,C003,L002
P20260409_0001_TW2850,2026-04-09 07:55:07,2026-04-09 07:55:08,V_C003_20260409_075500,C003,L002
P20260409_0001_TW2851,2026-04-09 07:55:14,2026-04-09 07:55:17,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2852,2026-04-09 07:55:24,2026-04-09 07:55:30,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2853,2026-04-09 07:55:31,2026-04-09 07:55:36,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2854,2026-04-09 07:55:48,2026-04-09 07:55:49,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2855,2026-04-09 07:55:56,2026-04-09 07:55:58,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2856,2026-04-09 07:56:03,2026-04-09 07:56:09,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2857,2026-04-09 07:56:12,2026-04-09 07:56:17,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2858,2026-04-09 07:56:20,2026-04-09 07:56:28,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2859,2026-04-09 07:56:32,2026-04-09 07:56:39,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2860,2026-04-09 07:56:40,2026-04-09 07:56:47,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2861,2026-04-09 07:56:50,2026-04-09 07:56:57,V_C003_20260409_075500,C003,L002
P20260409_0001_TW2862,2026-04-09 07:57:04,2026-04-09 07:57:10,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2863,2026-04-09 07:57:10,2026-04-09 07:57:16,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2864,2026-04-09 07:57:25,2026-04-09 07:57:28,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2865,2026-04-09 07:57:33,2026-04-09 07:57:38,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2866,2026-04-09 07:57:44,2026-04-09 07:57:47,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2867,2026-04-09 07:57:51,2026-04-09 07:57:59,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2868,2026-04-09 07:58:01,2026-04-09 07:58:09,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2869,2026-04-09 07:58:14,2026-04-09 07:58:19,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2870,2026-04-09 07:58:21,2026-04-09 07:58:23,V_C003_20260409_075500,C003,L002
P20260409_0001_TW2871,2026-04-09 07:58:32,2026-04-09 07:58:37,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2872,2026-04-09 07:58:42,2026-04-09 07:58:47,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2873,2026-04-09 07:58:50,2026-04-09 07:58:57,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2874,2026-04-09 07:59:04,2026-04-09 07:59:06,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2875,2026-04-09 07:59:10,2026-04-09 07:59:13,V_C001_20260409_075500,C001,L001
P20260409_0001_TW2876,2026-04-09 07:59:21,2026-04-09 07:59:23,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2877,2026-04-09 07:59:31,2026-04-09 07:59:32,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2878,2026-04-09 07:59:40,2026-04-09 07:59:48,V_C002_20260409_075500,C002,L001
P20260409_0001_TW2879,2026-04-09 07:59:57,2026-04-09 08:00:00,V_C001_20260409_075500,C001,L001
P20260409_0002_TW2520,2026-04-09 07:00:00,2026-04-09 07:00:01,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2521,2026-04-09 07:00:15,2026-04-09 07:00:19,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2522,2026-04-09 07:00:22,2026-04-09 07:00:28,V_C001_20260409_070000,C001,L001
P20260409_0002_TW2523,2026-04-09 07:00:36,2026-04-09 07:00:40,V_C001_20260409_070000,C001,L001
P20260409_0002_TW2524,2026-04-09 07:00:40,2026-04-09 07:00:45,V_C001_20260409_070000,C001,L001
P20260409_0002_TW2525,2026-04-09 07:00:53,2026-04-09 07:00:55,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2526,2026-04-09 07:01:01,2026-04-09 07:01:08,V_C001_20260409_070000,C001,L001
P20260409_0002_TW2527,2026-04-09 07:01:12,2026-04-09 07:01:19,V_C001_20260409_070000,C001,L001
P20260409_0002_TW2528,2026-04-09 07:01:26,2026-04-09 07:01:27,V_C001_20260409_070000,C001,L001
P20260409_0002_TW2529,2026-04-09 07:01:31,2026-04-09 07:01:38,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2530,2026-04-09 07:01:43,2026-04-09 07:01:46,V_C004_20260409_070000,C004,L002
P20260409_0002_TW2531,2026-04-09 07:01:52,2026-04-09 07:01:57,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2532,2026-04-09 07:02:01,2026-04-09 07:02:09,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2533,2026-04-09 07:02:14,2026-04-09 07:02:20,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2534,2026-04-09 07:02:22,2026-04-09 07:02:27,V_C004_20260409_070000,C004,L002
P20260409_0002_TW2535,2026-04-09 07:02:31,2026-04-09 07:02:36,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2536,2026-04-09 07:02:41,2026-04-09 07:02:43,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2537,2026-04-09 07:02:53,2026-04-09 07:02:55,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2538,2026-04-09 07:03:00,2026-04-09 07:03:06,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2539,2026-04-09 07:03:11,2026-04-09 07:03:12,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2540,2026-04-09 07:03:22,2026-04-09 07:03:26,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2541,2026-04-09 07:03:37,2026-04-09 07:03:39,V_C001_20260409_070000,C001,L001
P20260409_0002_TW2542,2026-04-09 07:03:44,2026-04-09 07:03:50,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2543,2026-04-09 07:03:51,2026-04-09 07:03:58,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2544,2026-04-09 07:04:01,2026-04-09 07:04:05,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2545,2026-04-09 07:04:16,2026-04-09 07:04:20,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2546,2026-04-09 07:04:21,2026-04-09 07:04:26,V_C003_20260409_070000,C003,L002
P20260409_0002_TW2547,2026-04-09 07:04:30,2026-04-09 07:04:37,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2548,2026-04-09 07:04:42,2026-04-09 07:04:47,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2549,2026-04-09 07:04:52,2026-04-09 07:04:59,V_C002_20260409_070000,C002,L001
P20260409_0002_TW2550,2026-04-09 07:05:06,2026-04-09 07:05:10,V_C002_20260409_070500,C002,L001
P20260409_0002_TW2551,2026-04-09 07:05:12,2026-04-09 07:05:17,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2552,2026-04-09 07:05:23,2026-04-09 07:05:30,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2553,2026-04-09 07:05:35,2026-04-09 07:05:37,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2554,2026-04-09 07:05:42,2026-04-09 07:05:50,V_C002_20260409_070500,C002,L001
P20260409_0002_TW2555,2026-04-09 07:05:56,2026-04-09 07:05:58,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2556,2026-04-09 07:06:04,2026-04-09 07:06:09,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2557,2026-04-09 07:06:10,2026-04-09 07:06:13,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2558,2026-04-09 07:06:22,2026-04-09 07:06:26,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2559,2026-04-09 07:06:30,2026-04-09 07:06:31,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2560,2026-04-09 07:06:45,2026-04-09 07:06:46,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2561,2026-04-09 07:06:50,2026-04-09 07:06:53,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2562,2026-04-09 07:07:02,2026-04-09 07:07:04,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2563,2026-04-09 07:07:16,2026-04-09 07:07:19,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2564,2026-04-09 07:07:22,2026-04-09 07:07:30,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2565,2026-04-09 07:07:33,2026-04-09 07:07:38,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2566,2026-04-09 07:07:41,2026-04-09 07:07:49,V_C002_20260409_070500,C002,L001
P20260409_0002_TW2567,2026-04-09 07:07:56,2026-04-09 07:07:57,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2568,2026-04-09 07:08:03,2026-04-09 07:08:08,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2569,2026-04-09 07:08:11,2026-04-09 07:08:18,V_C004_20260409_070500,C004,L002
P20260409_0002_TW2570,2026-04-09 07:08:21,2026-04-09 07:08:28,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2571,2026-04-09 07:08:37,2026-04-09 07:08:40,V_C002_20260409_070500,C002,L001
P20260409_0002_TW2572,2026-04-09 07:08:45,2026-04-09 07:08:46,V_C002_20260409_070500,C002,L001
P20260409_0002_TW2573,2026-04-09 07:08:53,2026-04-09 07:08:56,V_C002_20260409_070500,C002,L001
P20260409_0002_TW2574,2026-04-09 07:09:02,2026-04-09 07:09:10,V_C003_20260409_070500,C003,L002
P20260409_0002_TW2575,2026-04-09 07:09:11,2026-04-09 07:09:12,V_C002_20260409_070500,C002,L001
P20260409_0002_TW2576,2026-04-09 07:09:21,2026-04-09 07:09:25,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2577,2026-04-09 07:09:31,2026-04-09 07:09:32,V_C004_20260409_070500,C004,L002
P20260409_0002_TW2578,2026-04-09 07:09:45,2026-04-09 07:09:47,V_C001_20260409_070500,C001,L001
P20260409_0002_TW2579,2026-04-09 07:09:51,2026-04-09 07:09:59,V_C002_20260409_070500,C002,L001
P20260409_0002_TW2580,2026-04-09 07:10:02,2026-04-09 07:10:09,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2581,2026-04-09 07:10:15,2026-04-09 07:10:17,V_C002_20260409_071000,C002,L001
P20260409_0002_TW2582,2026-04-09 07:10:22,2026-04-09 07:10:29,V_C004_20260409_071000,C004,L002
P20260409_0002_TW2583,2026-04-09 07:10:30,2026-04-09 07:10:36,V_C002_20260409_071000,C002,L001
P20260409_0002_TW2584,2026-04-09 07:10:44,2026-04-09 07:10:46,V_C003_20260409_071000,C003,L002
P20260409_0002_TW2585,2026-04-09 07:10:50,2026-04-09 07:10:55,V_C003_20260409_071000,C003,L002
P20260409_0002_TW2586,2026-04-09 07:11:02,2026-04-09 07:11:07,V_C003_20260409_071000,C003,L002
P20260409_0002_TW2587,2026-04-09 07:11:11,2026-04-09 07:11:19,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2588,2026-04-09 07:11:26,2026-04-09 07:11:30,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2589,2026-04-09 07:11:35,2026-04-09 07:11:40,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2590,2026-04-09 07:11:43,2026-04-09 07:11:48,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2591,2026-04-09 07:11:50,2026-04-09 07:11:58,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2592,2026-04-09 07:12:02,2026-04-09 07:12:07,V_C002_20260409_071000,C002,L001
P20260409_0002_TW2593,2026-04-09 07:12:14,2026-04-09 07:12:19,V_C003_20260409_071000,C003,L002
P20260409_0002_TW2594,2026-04-09 07:12:27,2026-04-09 07:12:28,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2595,2026-04-09 07:12:31,2026-04-09 07:12:38,V_C003_20260409_071000,C003,L002
P20260409_0002_TW2596,2026-04-09 07:12:43,2026-04-09 07:12:48,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2597,2026-04-09 07:12:51,2026-04-09 07:12:56,V_C003_20260409_071000,C003,L002
P20260409_0002_TW2598,2026-04-09 07:13:07,2026-04-09 07:13:08,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2599,2026-04-09 07:13:11,2026-04-09 07:13:15,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2600,2026-04-09 07:13:20,2026-04-09 07:13:24,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2601,2026-04-09 07:13:32,2026-04-09 07:13:34,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2602,2026-04-09 07:13:43,2026-04-09 07:13:50,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2603,2026-04-09 07:13:56,2026-04-09 07:13:58,V_C004_20260409_071000,C004,L002
P20260409_0002_TW2604,2026-04-09 07:14:00,2026-04-09 07:14:08,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2605,2026-04-09 07:14:10,2026-04-09 07:14:18,V_C002_20260409_071000,C002,L001
P20260409_0002_TW2606,2026-04-09 07:14:28,2026-04-09 07:14:29,V_C001_20260409_071000,C001,L001
P20260409_0002_TW2607,2026-04-09 07:14:38,2026-04-09 07:14:40,V_C003_20260409_071000,C003,L002
P20260409_0002_TW2608,2026-04-09 07:14:40,2026-04-09 07:14:44,V_C002_20260409_071000,C002,L001
P20260409_0002_TW2609,2026-04-09 07:14:51,2026-04-09 07:14:58,V_C003_20260409_071000,C003,L002
P20260409_0002_TW2610,2026-04-09 07:15:04,2026-04-09 07:15:10,V_C002_20260409_071500,C002,L001
P20260409_0002_TW2611,2026-04-09 07:15:12,2026-04-09 07:15:18,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2612,2026-04-09 07:15:20,2026-04-09 07:15:24,V_C003_20260409_071500,C003,L002
P20260409_0002_TW2613,2026-04-09 07:15:35,2026-04-09 07:15:38,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2614,2026-04-09 07:15:43,2026-04-09 07:15:45,V_C002_20260409_071500,C002,L001
P20260409_0002_TW2615,2026-04-09 07:15:50,2026-04-09 07:15:58,V_C002_20260409_071500,C002,L001
P20260409_0002_TW2616,2026-04-09 07:16:07,2026-04-09 07:16:09,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2617,2026-04-09 07:16:15,2026-04-09 07:16:17,V_C003_20260409_071500,C003,L002
P20260409_0002_TW2618,2026-04-09 07:16:23,2026-04-09 07:16:27,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2619,2026-04-09 07:16:31,2026-04-09 07:16:38,V_C002_20260409_071500,C002,L001
P20260409_0002_TW2620,2026-04-09 07:16:41,2026-04-09 07:16:44,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2621,2026-04-09 07:16:55,2026-04-09 07:16:59,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2622,2026-04-09 07:17:02,2026-04-09 07:17:08,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2623,2026-04-09 07:17:14,2026-04-09 07:17:19,V_C003_20260409_071500,C003,L002
P20260409_0002_TW2624,2026-04-09 07:17:22,2026-04-09 07:17:29,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2625,2026-04-09 07:17:35,2026-04-09 07:17:40,V_C002_20260409_071500,C002,L001
P20260409_0002_TW2626,2026-04-09 07:17:43,2026-04-09 07:17:48,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2627,2026-04-09 07:17:54,2026-04-09 07:17:56,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2628,2026-04-09 07:18:06,2026-04-09 07:18:10,V_C002_20260409_071500,C002,L001
P20260409_0002_TW2629,2026-04-09 07:18:19,2026-04-09 07:18:20,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2630,2026-04-09 07:18:24,2026-04-09 07:18:27,V_C002_20260409_071500,C002,L001
P20260409_0002_TW2631,2026-04-09 07:18:32,2026-04-09 07:18:40,V_C002_20260409_071500,C002,L001
P20260409_0002_TW2632,2026-04-09 07:18:41,2026-04-09 07:18:44,V_C001_20260409_071500,C001,L001
P20260409_0002_TW2633,2026-04-09 07:18:51,2026-04-09 07:18:54,V_C001_20260409_071500,C001,L001
