source_id,destination_id,type,ts_start,ts_end,date,tw_id,partition_id,camera_id,location_id,confidence,bbox,description
P20260409_0038_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:24,2026-04-09 07:01:27,2026-04-09,TW2528,2,C003,L002,0.783,"{""x"": 1207, ""y"": 489, ""w"": 206, ""h"": 398}",
P20260409_0026_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:25,2026-04-09,TW2528,2,C003,L002,0.82,"{""x"": 51, ""y"": 281, ""w"": 267, ""h"": 354}",
P20260409_0022_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:21,2026-04-09 07:01:29,2026-04-09,TW2528,2,C003,L002,0.824,"{""x"": 41, ""y"": 479, ""w"": 155, ""h"": 180}",
P20260409_0020_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:21,2026-04-09 07:01:23,2026-04-09,TW2528,2,C003,L002,0.79,"{""x"": 415, ""y"": 424, ""w"": 145, ""h"": 375}",
P20260409_0046_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:30,2026-04-09,TW2528,2,C003,L002,0.731,"{""x"": 140, ""y"": 315, ""w"": 182, ""h"": 138}",
P20260409_0035_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:21,2026-04-09 07:01:29,2026-04-09,TW2528,2,C003,L002,0.883,"{""x"": 491, ""y"": 641, ""w"": 201, ""h"": 339}",
P20260409_0036_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:29,2026-04-09,TW2528,2,C003,L002,0.99,"{""x"": 913, ""y"": 38, ""w"": 300, ""h"": 335}",
P20260409_0012_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:25,2026-04-09 07:01:29,2026-04-09,TW2528,2,C003,L002,0.716,"{""x"": 610, ""y"": 80, ""w"": 277, ""h"": 190}",
P20260409_0034_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:23,2026-04-09 07:01:27,2026-04-09,TW2528,2,C003,L002,0.961,"{""x"": 838, ""y"": 545, ""w"": 69, ""h"": 101}",
P20260409_0031_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:24,2026-04-09,TW2528,2,C003,L002,0.81,"{""x"": 1080, ""y"": 765, ""w"": 127, ""h"": 265}",
P20260409_0030_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:24,2026-04-09,TW2528,2,C003,L002,0.765,"{""x"": 89, ""y"": 80, ""w"": 174, ""h"": 246}",
P20260409_0019_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:26,2026-04-09 07:01:27,2026-04-09,TW2528,2,C003,L002,0.808,"{""x"": 477, ""y"": 273, ""w"": 97, ""h"": 319}",
P20260409_0009_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:25,2026-04-09,TW2528,2,C003,L002,0.974,"{""x"": 711, ""y"": 777, ""w"": 256, ""h"": 148}",
P20260409_0017_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:20,2026-04-09 07:01:27,2026-04-09,TW2528,2,C003,L002,0.895,"{""x"": 1090, ""y"": 241, ""w"": 213, ""h"": 131}",
P20260409_0021_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:23,2026-04-09 07:01:29,2026-04-09,TW2528,2,C003,L002,0.704,"{""x"": 910, ""y"": 707, ""w"": 272, ""h"": 300}",
VH20260409_0010_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:28,2026-04-09,TW2528,2,C003,L002,0.764,"{""x"": 426, ""y"": 740, ""w"": 212, ""h"": 259}",
VH20260409_0012_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:30,2026-04-09,TW2528,2,C003,L002,0.986,"{""x"": 20, ""y"": 589, ""w"": 274, ""h"": 95}",
VH20260409_0004_TW2528,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:29,2026-04-09,TW2528,2,C003,L002,0.86,"{""x"": 428, ""y"": 501, ""w"": 59, ""h"": 320}",
VH20260409_0003_TW2528,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:22,2026-04-09 07:01:26,2026-04-09,TW2528,2,C004,L002,0.911,"{""x"": 404, ""y"": 318, ""w"": 151, ""h"": 255}",
VH20260409_0007_TW2528,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:21,2026-04-09 07:01:22,2026-04-09,TW2528,2,C004,L002,0.743,"{""x"": 847, ""y"": 749, ""w"": 123, ""h"": 139}",
VH20260409_0006_TW2528,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:24,2026-04-09 07:01:30,2026-04-09,TW2528,2,C004,L002,0.773,"{""x"": 1054, ""y"": 423, ""w"": 119, ""h"": 312}",
P20260409_0035_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:36,2026-04-09,TW2529,2,C003,L002,0.739,"{""x"": 858, ""y"": 594, ""w"": 169, ""h"": 164}",
P20260409_0009_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:35,2026-04-09 07:01:36,2026-04-09,TW2529,2,C003,L002,0.889,"{""x"": 293, ""y"": 26, ""w"": 204, ""h"": 110}",
P20260409_0030_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:35,2026-04-09,TW2529,2,C003,L002,0.847,"{""x"": 323, ""y"": 418, ""w"": 216, ""h"": 159}",
P20260409_0049_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:37,2026-04-09,TW2529,2,C003,L002,0.748,"{""x"": 824, ""y"": 184, ""w"": 82, ""h"": 235}",
P20260409_0002_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:31,2026-04-09 07:01:38,2026-04-09,TW2529,2,C003,L002,0.817,"{""x"": 179, ""y"": 541, ""w"": 134, ""h"": 390}",
P20260409_0007_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:40,2026-04-09,TW2529,2,C003,L002,0.865,"{""x"": 1248, ""y"": 99, ""w"": 88, ""h"": 248}",
P20260409_0041_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:33,2026-04-09 07:01:39,2026-04-09,TW2529,2,C003,L002,0.905,"{""x"": 863, ""y"": 266, ""w"": 131, ""h"": 108}",
P20260409_0022_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:34,2026-04-09 07:01:37,2026-04-09,TW2529,2,C003,L002,0.801,"{""x"": 1334, ""y"": 157, ""w"": 286, ""h"": 313}",
P20260409_0021_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:40,2026-04-09,TW2529,2,C003,L002,0.788,"{""x"": 1051, ""y"": 103, ""w"": 240, ""h"": 241}",
P20260409_0040_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:35,2026-04-09 07:01:36,2026-04-09,TW2529,2,C003,L002,0.898,"{""x"": 729, ""y"": 778, ""w"": 191, ""h"": 364}",
P20260409_0013_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:33,2026-04-09 07:01:39,2026-04-09,TW2529,2,C003,L002,0.932,"{""x"": 624, ""y"": 643, ""w"": 71, ""h"": 179}",
P20260409_0025_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:30,2026-04-09 07:01:37,2026-04-09,TW2529,2,C003,L002,0.861,"{""x"": 1104, ""y"": 184, ""w"": 155, ""h"": 365}",
P20260409_0020_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:34,2026-04-09,TW2529,2,C003,L002,0.897,"{""x"": 1377, ""y"": 452, ""w"": 214, ""h"": 399}",
P20260409_0026_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:33,2026-04-09 07:01:34,2026-04-09,TW2529,2,C003,L002,0.91,"{""x"": 312, ""y"": 386, ""w"": 186, ""h"": 156}",
P20260409_0011_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:36,2026-04-09 07:01:39,2026-04-09,TW2529,2,C003,L002,0.701,"{""x"": 475, ""y"": 696, ""w"": 130, ""h"": 235}",
P20260409_0008_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:30,2026-04-09 07:01:38,2026-04-09,TW2529,2,C003,L002,0.899,"{""x"": 922, ""y"": 132, ""w"": 194, ""h"": 386}",
P20260409_0032_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:30,2026-04-09 07:01:36,2026-04-09,TW2529,2,C003,L002,0.86,"{""x"": 1126, ""y"": 152, ""w"": 52, ""h"": 252}",
P20260409_0046_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:40,2026-04-09,TW2529,2,C003,L002,0.808,"{""x"": 56, ""y"": 664, ""w"": 176, ""h"": 103}",
P20260409_0016_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:37,2026-04-09 07:01:39,2026-04-09,TW2529,2,C003,L002,0.793,"{""x"": 534, ""y"": 670, ""w"": 164, ""h"": 120}",
P20260409_0019_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:40,2026-04-09,TW2529,2,C003,L002,0.868,"{""x"": 1086, ""y"": 617, ""w"": 188, ""h"": 257}",
T20260409_0001_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:40,2026-04-09,TW2529,2,C003,L002,0.94,"{""x"": 154, ""y"": 423, ""w"": 81, ""h"": 340}",
T20260409_0016_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:31,2026-04-09 07:01:37,2026-04-09,TW2529,2,C003,L002,0.967,"{""x"": 1364, ""y"": 213, ""w"": 295, ""h"": 202}",
T20260409_0013_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:31,2026-04-09 07:01:35,2026-04-09,TW2529,2,C003,L002,0.799,"{""x"": 821, ""y"": 280, ""w"": 123, ""h"": 108}",
VH20260409_0012_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:38,2026-04-09 07:01:39,2026-04-09,TW2529,2,C003,L002,0.813,"{""x"": 614, ""y"": 778, ""w"": 238, ""h"": 373}",
VH20260409_0003_TW2529,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:37,2026-04-09 07:01:40,2026-04-09,TW2529,2,C003,L002,0.712,"{""x"": 954, ""y"": 631, ""w"": 132, ""h"": 175}",
P20260409_0014_TW2529,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:38,2026-04-09,TW2529,2,C004,L002,0.751,"{""x"": 47, ""y"": 603, ""w"": 267, ""h"": 112}",
P20260409_0015_TW2529,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:32,2026-04-09 07:01:40,2026-04-09,TW2529,2,C004,L002,0.985,"{""x"": 1027, ""y"": 106, ""w"": 50, ""h"": 271}",
P20260409_0001_TW2529,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:33,2026-04-09 07:01:37,2026-04-09,TW2529,2,C004,L002,0.774,"{""x"": 52, ""y"": 76, ""w"": 292, ""h"": 353}",
P20260409_0039_TW2529,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:35,2026-04-09 07:01:40,2026-04-09,TW2529,2,C004,L002,0.721,"{""x"": 1138, ""y"": 726, ""w"": 292, ""h"": 275}",
P20260409_0044_TW2529,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:30,2026-04-09 07:01:35,2026-04-09,TW2529,2,C004,L002,0.974,"{""x"": 521, ""y"": 16, ""w"": 144, ""h"": 105}",
P20260409_0048_TW2529,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:33,2026-04-09 07:01:34,2026-04-09,TW2529,2,C004,L002,0.728,"{""x"": 692, ""y"": 73, ""w"": 186, ""h"": 210}",
P20260409_0034_TW2529,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:30,2026-04-09 07:01:36,2026-04-09,TW2529,2,C004,L002,0.915,"{""x"": 939, ""y"": 460, ""w"": 253, ""h"": 200}",
P20260409_0043_TW2529,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:34,2026-04-09 07:01:37,2026-04-09,TW2529,2,C004,L002,0.985,"{""x"": 971, ""y"": 685, ""w"": 249, ""h"": 208}",
P20260409_0016_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:47,2026-04-09 07:01:50,2026-04-09,TW2530,2,C003,L002,0.975,"{""x"": 960, ""y"": 76, ""w"": 156, ""h"": 338}",
P20260409_0040_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:45,2026-04-09,TW2530,2,C003,L002,0.804,"{""x"": 459, ""y"": 482, ""w"": 70, ""h"": 324}",
P20260409_0025_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:42,2026-04-09 07:01:48,2026-04-09,TW2530,2,C003,L002,0.737,"{""x"": 335, ""y"": 714, ""w"": 273, ""h"": 183}",
P20260409_0041_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:42,2026-04-09 07:01:50,2026-04-09,TW2530,2,C003,L002,0.777,"{""x"": 12, ""y"": 110, ""w"": 151, ""h"": 214}",
P20260409_0042_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:44,2026-04-09 07:01:48,2026-04-09,TW2530,2,C003,L002,0.95,"{""x"": 596, ""y"": 608, ""w"": 268, ""h"": 105}",
P20260409_0047_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:45,2026-04-09 07:01:50,2026-04-09,TW2530,2,C003,L002,0.887,"{""x"": 1261, ""y"": 524, ""w"": 284, ""h"": 378}",
P20260409_0003_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:48,2026-04-09,TW2530,2,C003,L002,0.761,"{""x"": 1100, ""y"": 352, ""w"": 129, ""h"": 226}",
P20260409_0021_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:45,2026-04-09 07:01:46,2026-04-09,TW2530,2,C003,L002,0.767,"{""x"": 520, ""y"": 460, ""w"": 89, ""h"": 211}",
P20260409_0030_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:42,2026-04-09 07:01:44,2026-04-09,TW2530,2,C003,L002,0.958,"{""x"": 923, ""y"": 171, ""w"": 76, ""h"": 240}",
P20260409_0034_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:41,2026-04-09 07:01:49,2026-04-09,TW2530,2,C003,L002,0.754,"{""x"": 572, ""y"": 412, ""w"": 53, ""h"": 392}",
P20260409_0037_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:48,2026-04-09,TW2530,2,C003,L002,0.823,"{""x"": 328, ""y"": 228, ""w"": 239, ""h"": 133}",
T20260409_0015_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:41,2026-04-09 07:01:45,2026-04-09,TW2530,2,C003,L002,0.794,"{""x"": 1336, ""y"": 77, ""w"": 247, ""h"": 278}",
T20260409_0002_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:46,2026-04-09,TW2530,2,C003,L002,0.938,"{""x"": 256, ""y"": 552, ""w"": 180, ""h"": 130}",
T20260409_0001_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:42,2026-04-09 07:01:50,2026-04-09,TW2530,2,C003,L002,0.943,"{""x"": 191, ""y"": 335, ""w"": 226, ""h"": 124}",
T20260409_0014_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:46,2026-04-09 07:01:48,2026-04-09,TW2530,2,C003,L002,0.798,"{""x"": 482, ""y"": 269, ""w"": 202, ""h"": 364}",
T20260409_0003_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:45,2026-04-09 07:01:46,2026-04-09,TW2530,2,C003,L002,0.736,"{""x"": 968, ""y"": 249, ""w"": 203, ""h"": 330}",
VH20260409_0007_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:43,2026-04-09 07:01:45,2026-04-09,TW2530,2,C003,L002,0.877,"{""x"": 1278, ""y"": 786, ""w"": 269, ""h"": 85}",
VH20260409_0009_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:41,2026-04-09 07:01:42,2026-04-09,TW2530,2,C003,L002,0.777,"{""x"": 228, ""y"": 96, ""w"": 252, ""h"": 252}",
VH20260409_0012_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:44,2026-04-09 07:01:48,2026-04-09,TW2530,2,C003,L002,0.876,"{""x"": 1256, ""y"": 431, ""w"": 247, ""h"": 339}",
VH20260409_0004_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:41,2026-04-09 07:01:42,2026-04-09,TW2530,2,C003,L002,0.714,"{""x"": 218, ""y"": 295, ""w"": 114, ""h"": 273}",
VH20260409_0003_TW2530,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:42,2026-04-09 07:01:49,2026-04-09,TW2530,2,C003,L002,0.964,"{""x"": 143, ""y"": 579, ""w"": 165, ""h"": 109}",
P20260409_0044_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:43,2026-04-09,TW2530,2,C004,L002,0.812,"{""x"": 1023, ""y"": 245, ""w"": 141, ""h"": 248}",
P20260409_0008_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:41,2026-04-09 07:01:46,2026-04-09,TW2530,2,C004,L002,0.772,"{""x"": 145, ""y"": 600, ""w"": 211, ""h"": 398}",
P20260409_0001_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:41,2026-04-09,TW2530,2,C004,L002,0.798,"{""x"": 904, ""y"": 269, ""w"": 224, ""h"": 232}",
P20260409_0032_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:46,2026-04-09 07:01:49,2026-04-09,TW2530,2,C004,L002,0.897,"{""x"": 1198, ""y"": 105, ""w"": 79, ""h"": 191}",
P20260409_0014_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:45,2026-04-09,TW2530,2,C004,L002,0.968,"{""x"": 1135, ""y"": 718, ""w"": 285, ""h"": 295}",
P20260409_0038_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:48,2026-04-09,TW2530,2,C004,L002,0.709,"{""x"": 109, ""y"": 499, ""w"": 150, ""h"": 81}",
P20260409_0019_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:42,2026-04-09 07:01:48,2026-04-09,TW2530,2,C004,L002,0.881,"{""x"": 1042, ""y"": 560, ""w"": 171, ""h"": 263}",
P20260409_0045_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:46,2026-04-09 07:01:50,2026-04-09,TW2530,2,C004,L002,0.709,"{""x"": 780, ""y"": 611, ""w"": 76, ""h"": 397}",
P20260409_0036_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:40,2026-04-09 07:01:41,2026-04-09,TW2530,2,C004,L002,0.875,"{""x"": 90, ""y"": 353, ""w"": 81, ""h"": 125}",
P20260409_0002_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:43,2026-04-09 07:01:46,2026-04-09,TW2530,2,C004,L002,0.778,"{""x"": 843, ""y"": 349, ""w"": 222, ""h"": 153}",
P20260409_0022_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:45,2026-04-09 07:01:48,2026-04-09,TW2530,2,C004,L002,0.954,"{""x"": 215, ""y"": 622, ""w"": 197, ""h"": 247}",
P20260409_0049_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:45,2026-04-09 07:01:48,2026-04-09,TW2530,2,C004,L002,0.906,"{""x"": 1344, ""y"": 661, ""w"": 105, ""h"": 152}",
P20260409_0017_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:41,2026-04-09 07:01:43,2026-04-09,TW2530,2,C004,L002,0.971,"{""x"": 1007, ""y"": 83, ""w"": 132, ""h"": 168}",
P20260409_0011_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:47,2026-04-09 07:01:50,2026-04-09,TW2530,2,C004,L002,0.892,"{""x"": 454, ""y"": 471, ""w"": 194, ""h"": 221}",
P20260409_0012_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:42,2026-04-09 07:01:49,2026-04-09,TW2530,2,C004,L002,0.746,"{""x"": 607, ""y"": 495, ""w"": 143, ""h"": 274}",
VH20260409_0002_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:44,2026-04-09 07:01:46,2026-04-09,TW2530,2,C004,L002,0.954,"{""x"": 1303, ""y"": 312, ""w"": 77, ""h"": 123}",
VH20260409_0005_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:47,2026-04-09 07:01:49,2026-04-09,TW2530,2,C004,L002,0.99,"{""x"": 1271, ""y"": 438, ""w"": 173, ""h"": 186}",
VH20260409_0010_TW2530,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:41,2026-04-09 07:01:44,2026-04-09,TW2530,2,C004,L002,0.79,"{""x"": 235, ""y"": 581, ""w"": 259, ""h"": 341}",
P20260409_0021_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:52,2026-04-09 07:01:59,2026-04-09,TW2531,2,C003,L002,0.897,"{""x"": 226, ""y"": 89, ""w"": 51, ""h"": 215}",
P20260409_0032_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:50,2026-04-09 07:01:57,2026-04-09,TW2531,2,C003,L002,0.862,"{""x"": 1313, ""y"": 694, ""w"": 251, ""h"": 178}",
P20260409_0022_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:54,2026-04-09 07:02:00,2026-04-09,TW2531,2,C003,L002,0.928,"{""x"": 1189, ""y"": 250, ""w"": 226, ""h"": 254}",
P20260409_0008_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:51,2026-04-09 07:01:55,2026-04-09,TW2531,2,C003,L002,0.863,"{""x"": 275, ""y"": 94, ""w"": 111, ""h"": 323}",
P20260409_0019_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:50,2026-04-09 07:01:52,2026-04-09,TW2531,2,C003,L002,0.83,"{""x"": 274, ""y"": 272, ""w"": 277, ""h"": 145}",
P20260409_0027_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:52,2026-04-09 07:01:58,2026-04-09,TW2531,2,C003,L002,0.879,"{""x"": 792, ""y"": 523, ""w"": 299, ""h"": 388}",
P20260409_0002_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:52,2026-04-09 07:01:57,2026-04-09,TW2531,2,C003,L002,0.89,"{""x"": 646, ""y"": 667, ""w"": 278, ""h"": 141}",
P20260409_0004_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:51,2026-04-09 07:01:54,2026-04-09,TW2531,2,C003,L002,0.928,"{""x"": 729, ""y"": 689, ""w"": 247, ""h"": 112}",
P20260409_0016_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:57,2026-04-09 07:01:59,2026-04-09,TW2531,2,C003,L002,0.795,"{""x"": 269, ""y"": 550, ""w"": 257, ""h"": 381}",
P20260409_0028_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:51,2026-04-09 07:01:59,2026-04-09,TW2531,2,C003,L002,0.885,"{""x"": 1104, ""y"": 28, ""w"": 285, ""h"": 203}",
P20260409_0041_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:55,2026-04-09 07:01:58,2026-04-09,TW2531,2,C003,L002,0.845,"{""x"": 511, ""y"": 222, ""w"": 178, ""h"": 87}",
P20260409_0048_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:53,2026-04-09 07:01:58,2026-04-09,TW2531,2,C003,L002,0.939,"{""x"": 1041, ""y"": 338, ""w"": 286, ""h"": 126}",
VH20260409_0007_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:51,2026-04-09 07:01:54,2026-04-09,TW2531,2,C003,L002,0.873,"{""x"": 1008, ""y"": 242, ""w"": 216, ""h"": 393}",
VH20260409_0009_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:50,2026-04-09 07:01:55,2026-04-09,TW2531,2,C003,L002,0.714,"{""x"": 746, ""y"": 226, ""w"": 82, ""h"": 103}",
VH20260409_0001_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:56,2026-04-09 07:01:58,2026-04-09,TW2531,2,C003,L002,0.786,"{""x"": 992, ""y"": 237, ""w"": 152, ""h"": 324}",
VH20260409_0004_TW2531,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:01:53,2026-04-09 07:01:57,2026-04-09,TW2531,2,C003,L002,0.9,"{""x"": 1272, ""y"": 176, ""w"": 65, ""h"": 252}",
P20260409_0039_TW2531,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:50,2026-04-09 07:01:51,2026-04-09,TW2531,2,C004,L002,0.916,"{""x"": 840, ""y"": 321, ""w"": 123, ""h"": 261}",
P20260409_0033_TW2531,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:53,2026-04-09 07:01:57,2026-04-09,TW2531,2,C004,L002,0.989,"{""x"": 636, ""y"": 380, ""w"": 187, ""h"": 336}",
P20260409_0007_TW2531,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:51,2026-04-09 07:01:57,2026-04-09,TW2531,2,C004,L002,0.978,"{""x"": 768, ""y"": 534, ""w"": 274, ""h"": 136}",
P20260409_0035_TW2531,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:51,2026-04-09 07:01:57,2026-04-09,TW2531,2,C004,L002,0.827,"{""x"": 741, ""y"": 474, ""w"": 244, ""h"": 292}",
P20260409_0044_TW2531,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:52,2026-04-09 07:01:59,2026-04-09,TW2531,2,C004,L002,0.741,"{""x"": 115, ""y"": 205, ""w"": 131, ""h"": 254}",
VH20260409_0008_TW2531,V_C004_20260409_070000,DETECTED_IN,2026-04-09 07:01:57,2026-04-09 07:02:00,2026-04-09,TW2531,2,C004,L002,0.819,"{""x"": 505, ""y"": 325, ""w"": 225, ""h"": 83}",
P20260409_0029_TW2532,V_C003_20260409_070000,DETECTED_IN,2026-04-09 07:02:00,2026-04-09 07:02:02,2026-04-09,TW2532,2,C003,L002,0.739,"{""x"": 884, ""y"": 237, ""w"": 143, ""h"": 317}",
